Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
0,-18.509735,-35.993763,4389950.631701,-656845.092265,-4564765.939184,1724749.113934,6.666667
1,-18.509735,-45.993763,3688665.634348,-1604622.752555,-4933107.931592,1639961.061415,6.666667
2,-18.509735,-45.993763,4315997.722299,-1036955.006313,-4564765.939184,1639961.061415,3.333333
3,-18.509735,-45.993763,4266658.506713,-1224229.231434,-4564765.939184,1639961.061415,1.666667
4,-18.509735,-45.993763,4238936.737589,-1317014.562835,-4564765.939184,1639961.061415,0.833333
5,-18.509735,-45.993763,4224318.426698,-1363174.916825,-4564765.939184,1639961.061415,0.416667
6,-18.509735,-45.993763,4256326.444619,-1424951.107575,-4516234.035167,1639961.061415,0.416667
7,-18.509735,-45.993763,4240529.717421,-1471294.728396,-4516234.035167,1639961.061415,0.416667
8,-18.509735,-45.993763,4193575.649214,-1455003.538938,-4564765.939184,1639961.061415,0.416667
9,-18.509735,-45.993763,4161564.050616,-1393226.149434,-4612758.095431,1639961.061415,0.416667
10,-18.509735,-45.993763,4185443.465316,-1401220.601661,-4588829.851907,1639961.061415,0.208333
11,-18.509735,-45.993763,4195416.236695,-1410924.018413,-4576814.808577,1639961.061415,0.151848
12,-18.509735,-45.993763,4202310.405283,-1410054.232862,-4570794.596423,1639961.061415,0.075924
13,-18.509735,-45.993763,4206140.100749,-1398588.979950,-4570794.596423,1639961.061415,0.075924
14,-18.509735,-45.993763,4211115.012314,-1403432.355714,-4564765.939184,1639961.061415,0.037962
15,-18.509735,-45.993763,4211398.160121,-1407515.479085,-4563257.456671,1639961.061415,0.033514
16,-18.509735,-45.993763,4209475.044208,-1413256.572291,-4563257.456671,1639961.061415,0.033514
17,-18.509735,-45.993763,4209336.803628,-1411214.652853,-4564011.763804,1639961.061415,0.016757
18,-18.509735,-45.993763,4209267.271238,-1410193.818052,-4564388.867965,1639961.061415,0.008379
19,-18.509735,-45.993763,4208974.654334,-1410145.654507,-4564671.674467,1639961.061415,0.006258
20,-18.509735,-45.993763,4209232.402033,-1409683.431915,-4564577.407692,1639961.061415,0.003129
21,-18.509735,-45.993763,4209051.141671,-1409149.011680,-4564907.332398,1639961.061415,0.003129
22,-18.509735,-45.993763,4209143.388221,-1408911.879939,-4564895.549807,1639961.061415,0.001696
23,-18.509735,-45.993763,4209289.711746,-1408935.926332,-4564754.156207,1639961.061415,0.001696
24,-18.509735,-45.993763,4209343.782693,-1409197.118618,-4564624.541337,1639961.061415,0.001696
25,-18.509735,-45.993763,4209251.520683,-1409434.261524,-4564636.324668,1639961.061415,0.001696
26,-18.509735,-45.993763,4209164.849494,-1409356.932830,-4564739.427441,1639961.061415,0.001476
27,-18.509735,-45.993763,4209194.672290,-1409330.298146,-4564720.279969,1639961.061415,0.001415
28,-18.509735,-45.993763,4209224.494848,-1409303.663054,-4564701.132413,1639961.061415,0.000708
29,-18.509735,-45.993763,4209210.980110,-1409238.364587,-4564733.535920,1639961.061415,0.000354
30,-18.509735,-45.993763,4209204.222286,-1409205.715546,-4564749.737582,1639961.061415,0.000177
31,-18.509735,-45.993763,4209200.843260,-1409189.391073,-4564757.838391,1639961.061415,0.000088
32,-18.509735,-45.993763,4209199.153719,-1409181.228849,-4564761.888789,1639961.061415,0.000044
33,-18.509735,-45.993763,4209198.308941,-1409177.147740,-4564763.913987,1639961.061415,0.000022
34,-18.509735,-45.993763,4209197.653567,-1409175.315276,-4564765.076174,1639961.061415,0.000022
