Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
0,-104.215996,81.335632,-83052.466046,-400482.110614,6343668.986622,17.732812,4.859127
1,-104.215996,81.335632,-151333.701165,-379975.978096,6343668.986622,17.732812,4.859127
2,-120.465996,78.835632,-628186.082243,-1067897.110668,6235667.888228,15.174608,7.336174
3,-120.465996,78.835632,-694974.591599,-1639962.930726,6103856.944137,15.174608,7.336174
4,-141.715996,66.335632,-2015172.516297,-1590574.068215,5819069.983790,7.370701,13.215626
5,-141.715996,66.335632,-1758855.112630,-1047822.658467,6020370.077651,7.370701,13.215626
6,164.534004,48.835632,-4053901.410344,1121655.817305,4778546.857286,0.637933,25.651240
7,172.034004,43.835632,-4906467.109237,2536864.018926,3178591.030461,0.138556,25.651240
8,172.034004,43.835632,-4123491.599397,3075347.067622,3758257.180184,0.138556,13.215626
9,172.034004,43.835632,-4374028.813350,1967234.455216,4190482.738898,0.138556,7.336174
10,172.034004,43.835632,-3992569.878375,-54635.559596,4956958.061005,0.138556,7.336174
11,172.034004,43.835632,-4365379.487163,-635595.385622,4591084.461894,0.138556,7.336174
12,179.534004,38.835632,-5378388.197707,102424.789454,3415328.461595,0.027969,7.336174
13,179.534004,38.835632,-4605240.625010,-163555.079615,4394936.132459,0.027969,4.859127
14,179.534004,38.835632,-4906075.836700,-823989.050642,3978119.911677,0.027969,4.859127
15,-176.715996,41.335632,-4788178.723679,-274743.465636,4190482.738898,0.004528,4.289846
16,-176.715996,41.335632,-4908518.063043,-470172.787533,4031929.961137,0.004528,2.672032
17,-176.715996,41.335632,-4917074.968623,-167917.116896,4045308.461985,0.004528,1.680041
18,-175.954277,39.968445,-4882761.085215,-345351.711118,4075300.956286,0.000828,1.138150
19,-177.189629,40.134460,-4877224.401561,-239421.039258,4089411.298747,0.000397,0.793740
20,-177.189629,40.134460,-4834544.244180,-283501.429162,4136679.036214,0.000397,0.593054
21,-176.435539,40.191223,-4869593.772310,-303336.537613,4094227.991595,0.000131,0.405237
22,-176.728279,40.428192,-4854085.298546,-277481.100332,4114293.319980,0.000064,0.335467
23,-176.885769,40.222084,-4869618.159992,-264942.170744,4096845.073826,0.000060,0.214163
24,-176.621282,40.258181,-4865758.536388,-287265.673456,4099904.659595,0.000028,0.140986
25,-176.740902,40.334162,-4860899.951690,-276796.245080,4106339.674583,0.000004,0.117798
26,-176.740902,40.334162,-4866484.164331,-273490.485502,4099984.916649,0.000004,0.077326
27,-176.832609,40.315877,-4862648.663725,-269088.235791,4104791.734124,0.000003,0.049241
28,-176.785093,40.292074,-4864130.844468,-273216.647829,4102776.008614,0.000002,0.041222
29,-176.774876,40.319069,-4862146.112572,-273974.880805,4105061.958013,0.000000,0.027890
30,-176.774876,40.319069,-4862894.188133,-271341.907547,4104355.431598,0.000000,0.017280
31,-176.774876,40.319069,-4861714.775991,-272379.507376,4105674.812047,0.000000,0.014379
32,-176.774876,40.319069,-4862412.466936,-272259.621649,4104861.934547,0.000000,0.010041
33,-176.776744,40.309467,-4863407.895593,-274593.286736,4103535.953751,0.000000,0.010041
34,-176.785505,40.315487,-4862453.776811,-273087.322778,4104758.713431,0.000000,0.006096
35,-176.778001,40.315773,-4862397.460924,-273723.076456,4104782.915495,0.000000,0.004839
36,-176.778001,40.315773,-4862634.696711,-273630.189978,4104509.910308,0.000000,0.003592
37,-176.778001,40.315773,-4862484.938144,-273381.976345,4104702.564244,0.000000,0.002173
38,-176.779641,40.313924,-4862537.951260,-273591.358294,4104626.326329,0.000000,0.001832
39,-176.780443,40.314836,-4862476.324606,-273519.597501,4104703.592843,0.000000,0.001266
40,-176.779021,40.315076,-4862452.300654,-273639.278024,4104723.937906,0.000000,0.000765
41,-176.779021,40.315076,-4862501.132336,-273585.398074,4104670.046022,0.000000,0.000637
42,-176.778265,40.314680,-4862477.495389,-273797.819909,4104683.790370,0.000000,0.000637
43,-176.779165,40.314659,-4862482.918358,-273628.788405,4104688.605330,0.000000,0.000439
44,-176.779165,40.314659,-4862493.868694,-273680.761667,4104672.278369,0.000000,0.000387
