Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
0,12.483871,68.757477,3163015.125157,996316.033218,5429973.281591,1845267.822288,6.666667
1,12.483871,68.757477,1747208.727049,386830.876166,6101422.903466,1845267.822288,3.333333
2,12.483871,68.757477,2112777.952767,565479.755153,5971325.244568,1845267.822288,2.429563
3,12.483871,68.757477,2006975.916704,444343.163059,6017573.696716,1845267.822288,1.214782
4,12.483871,68.757477,2116840.252882,480793.328571,5977262.767595,1845267.822288,0.782984
5,12.640121,69.460602,2189980.268381,491128.998260,5950193.256450,1824206.226354,0.391492
6,12.874496,69.265289,2226452.100156,496120.674609,5936321.055146,1803727.423336,0.195746
7,12.874496,69.265289,2217146.553606,500397.542284,5939423.164353,1803727.423336,0.097873
8,12.874496,69.265289,2212489.680305,502517.975258,5940970.064545,1803727.423336,0.048937
9,12.874496,69.265289,2198717.142777,503332.247770,5945978.351710,1803727.423336,0.048937
10,12.874496,69.265289,2203221.431734,505351.473225,5944151.795185,1803727.423336,0.040149
11,12.874496,69.265289,2203300.176750,503294.674015,5944296.139160,1803727.423336,0.037633
12,12.874496,69.265289,2203261.044983,504323.041020,5944223.970218,1803727.423336,0.036978
13,12.874496,69.265289,2203274.142400,503980.244763,5944248.027209,1803727.423336,0.018489
14,12.874496,69.265289,2205552.254905,504303.553237,5943381.549172,1803727.423336,0.009244
15,12.874496,69.265289,2206691.214156,504465.034968,5942947.981266,1803727.423336,0.004622
16,12.874496,69.265289,2207262.315205,504502.810983,5942734.127503,1803727.423336,0.004622
17,12.874496,69.265289,2208401.180840,504664.099438,5942300.232271,1803727.423336,0.004622
18,12.874496,69.265289,2208968.938404,504787.653417,5942080.187761,1803727.423336,0.004622
19,12.874496,69.265289,2208397.881601,504749.984538,5942294.204405,1803727.423336,0.004622
20,12.874496,69.265289,2207259.022976,504588.654545,5942728.102682,1803727.423336,0.004622
21,12.874496,69.265289,2206691.214156,504465.034968,5942947.981266,1803727.423336,0.004622
22,12.874496,69.265289,2207262.315205,504502.810983,5942734.127503,1803727.423336,0.004622
23,12.874496,69.265289,2207973.701926,504614.363410,5942462.215335,1803727.423336,0.003037
24,12.874496,69.265289,2208541.472309,504737.933789,5942242.212304,1803727.423336,0.003037
25,12.874496,69.265289,2208079.748371,504648.267620,5942420.215683,1803727.423336,0.002903
26,12.874496,69.265289,2207368.366578,504536.715753,5942692.141150,1803727.423336,0.002903
27,12.874496,69.265289,2207118.718581,504514.831175,5942786.089833,1803727.423336,0.002903
28,12.874496,69.265289,2207527.441729,504587.574249,5942629.157768,1803727.423336,0.002869
29,12.874496,69.265289,2207398.749265,504560.912868,5942678.890545,1803727.423336,0.001785
30,12.874496,69.265289,2207701.418286,504599.742920,5942563.933560,1803727.423336,0.001785
31,12.874496,69.265289,2208132.771212,504665.219993,5942399.215087,1803727.423336,0.001785
32,12.874496,69.265289,2208261.458501,504691.875611,5942349.466110,1803727.423336,0.001785
33,12.874496,69.265289,2207958.798040,504653.059918,5942464.451806,1803727.423336,0.001785
34,12.874496,69.265289,2207894.453483,504639.730876,5942489.323325,1803727.423336,0.000893
35,12.874496,69.265289,2207862.281110,504633.066303,5942501.758814,1803727.423336,0.000446
36,12.874496,69.265289,2207867.941731,504631.254483,5942499.822585,1803727.423336,0.000223
37,12.874496,69.265289,2207814.022430,504623.069378,5942520.411710,1803727.423336,0.000223
38,12.874496,69.265289,2207776.189270,504618.216407,5942534.782904,1803727.423336,0.000223
39,12.874496,69.265289,2207803.148990,504622.309080,5942524.488575,1803727.423336,0.000112
40,12.874496,69.265289,2207816.628836,504624.355395,5942519.341365,1803727.423336,0.000056
41,12.874496,69.265289,2207823.368755,504625.378547,5942516.767748,1803727.423336,0.000028
42,12.874496,69.265289,2207826.738714,504625.890121,5942515.480936,1803727.423336,0.000014
43,12.874496,69.265289,2207828.423693,504626.145908,5942514.837530,1803727.423336,0.000007
44,12.874496,69.265289,2207829.266183,504626.273802,5942514.515827,1803727.423336,0.000003
45,12.874496,69.265289,2207829.687428,504626.337748,5942514.354975,1803727.423336,0.000002
