Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
0,-11.342499,-72.583797,1877488.801252,-376607.716782,-6063501.410059,99.312534,11.303883
1,11.157501,-82.583797,810375.699254,159834.143546,-6303222.313735,69.640830,17.280368
2,-147.592499,-52.416203,-3291223.536729,-2089278.446901,-5031182.690500,33.392068,29.854974
3,-147.592499,-52.416203,-2711185.165731,-3858700.046537,-4279847.258157,33.392068,29.854974
4,-147.592499,-52.416203,-1715786.562029,-889664.286176,-6057877.539011,33.392068,17.280368
5,-147.592499,-52.416203,-1844208.490830,-578205.076842,-6057877.539011,33.392068,11.303883
6,-160.092499,-42.416203,-4434132.292595,-1605790.105771,-4279847.258157,17.335173,14.092945
7,-160.092499,-42.416203,-4837687.841260,-3375759.451884,-2417081.302654,17.335173,14.092945
8,-162.592499,7.583797,-6033142.460272,-1891539.713208,836175.206737,8.044812,21.953233
9,166.157501,-7.416203,-6141434.347102,1513312.038966,-817798.924829,1.324225,25.974079
10,166.157501,-7.416203,-4513331.990484,1323425.423499,4293573.105288,1.324225,25.974079
11,132.407501,27.583797,-870740.741157,4985265.825077,3868938.536510,0.354735,25.974079
12,132.407501,27.583797,-4164529.758276,4177998.015664,-2417081.302654,0.354735,25.974079
13,117.407501,7.583797,-2910447.168529,5613023.045720,836175.206737,0.252832,21.953233
14,117.407501,7.583797,-3480435.073883,4987694.970333,1914523.236745,0.252832,10.976617
15,117.407501,7.583797,-3531367.127822,5303579.630048,285606.649940,0.252832,7.046473
16,118.657501,22.583797,-2371678.473165,4828925.498476,3415433.275912,0.169290,7.046473
17,111.157501,12.583797,-1549358.492403,6086140.983181,1109375.228092,0.126458,7.046473
18,111.157501,12.583797,-2744632.818238,5588290.128660,1380504.127179,0.126458,5.651942
19,108.657501,2.583797,-1493474.620507,6146288.532517,-817798.924829,0.122407,5.651942
20,113.032501,10.083797,-2457170.674998,5779613.834770,1109375.228092,0.088728,4.611655
21,110.532501,0.083797,-2191779.464507,5950671.075744,-680534.257743,0.075047,4.611655
22,110.532501,0.083797,-2199548.465324,5971763.876911,423609.453501,0.075047,4.312550
23,110.532501,0.083797,-2345821.223719,5893478.101560,664600.219656,0.075047,2.533682
24,110.532501,0.083797,-2389168.028097,5908387.289976,251082.618567,0.075047,2.533682
25,110.532501,0.083797,-2264989.458474,5948548.457784,-405116.657632,0.075047,2.533682
26,111.352814,0.240047,-2322322.478663,5940264.355816,26542.997389,0.072963,1.837091
27,111.352814,0.240047,-2283345.399761,5950961.228749,229501.318153,0.072963,0.964827
28,111.352814,0.240047,-2270232.702234,5960027.667042,68655.006249,0.072963,0.818765
29,111.213654,-1.215031,-2316560.781342,5934099.638014,-316173.221564,0.072922,0.818765
30,111.067780,0.066708,-2292760.770162,5951791.735889,7376.144154,0.072782,0.659296
31,111.246765,-0.167057,-2311334.080447,5944579.281837,-18472.185279,0.072763,0.562747
32,111.246765,-0.167057,-2304842.685919,5946713.887495,-69948.191876,0.072763,0.300011
33,111.141947,-0.166561,-2300455.113044,5948797.893592,-18417.350546,0.072724,0.223747
34,111.141947,-0.166561,-2306797.047151,5946277.714196,33059.850594,0.072724,0.223747
35,111.141947,-0.166561,-2307494.933513,5946096.822912,-5575.449345,0.072724,0.200193
