Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
0,129.344910,42.575333,-3287982.557633,3364041.679230,4292880.718902,645705.467639,3.333333
1,129.344910,47.575333,-2329234.064775,3108468.815435,5041963.355722,642858.098849,3.333333
2,119.344910,50.075333,-2009976.498428,3575166.903097,4868170.884101,449464.485097,5.651942
3,119.344910,50.075333,-1793504.112869,3190125.133260,5206189.217170,449464.485097,5.651942
4,99.344910,62.575333,-478271.375039,2906343.079119,5638333.438993,385122.658835,10.736749
5,99.344910,57.575333,37841.198470,3309538.212969,5433889.791340,340709.883412,10.736749
6,99.344910,57.575333,-1212297.339493,3453098.685151,5206189.217170,340709.883412,5.651942
7,99.344910,57.575333,-1109532.393294,3664565.174941,5083929.603363,340709.883412,4.611655
8,106.219910,55.231583,-1018263.143390,3500344.250541,5216128.229286,335481.020297,3.839358
9,106.219910,55.231583,-631934.179081,3328125.607668,5386033.997430,335481.020297,3.206246
10,106.219910,55.231583,-1091928.998529,3436751.284599,5243260.672737,335481.020297,3.206246
11,106.219910,55.231583,-838876.940043,3405774.293895,5309204.080427,335481.020297,1.685312
12,105.028503,55.978653,-1055414.320998,3468763.255434,5229731.145248,333612.212315,0.842656
13,105.028503,55.978653,-889903.645432,3484781.373563,5249692.018179,333612.212315,0.842656
14,105.028503,55.978653,-963234.124232,3485490.411530,5236351.345407,333612.212315,0.495061
15,105.028503,55.978653,-1000439.785580,3454436.787014,5249844.940978,333612.212315,0.495061
16,105.028503,55.978653,-964405.310036,3423725.024880,5276459.649783,333612.212315,0.495061
17,105.765808,55.926163,-973157.134862,3446914.377237,5259840.649229,333593.190498,0.358942
18,105.397156,55.952408,-950316.264448,3450770.517812,5261477.261173,333433.843105,0.179471
19,105.397156,55.952408,-958188.590469,3455616.744384,5256897.689621,333433.843105,0.158514
20,105.397156,55.952408,-961737.951106,3448861.432375,5260659.092936,333433.843105,0.079257
21,105.397156,55.952408,-956027.412721,3449820.721068,5261068.211491,333433.843105,0.039628
22,105.397156,55.952408,-954060.035993,3448608.975458,5262211.950656,333433.843105,0.039628
23,105.371979,55.970757,-944514.726668,3449416.145322,5263396.733453,333400.645089,0.039628
24,105.371979,55.970757,-951697.087640,3449386.868823,5262130.527583,333400.645089,0.022670
25,105.371979,55.970757,-949333.518468,3450163.141546,5262049.101779,333400.645089,0.011335
26,105.371979,55.970757,-947341.944225,3449769.824143,5262661.734186,333400.645089,0.007660
27,105.371979,55.970757,-947846.508072,3449662.654297,5262641.271031,333400.645089,0.003830
28,105.371979,55.970757,-948052.263286,3449755.055627,5262544.291530,333400.645089,0.003490
29,105.371979,55.970757,-948098.785775,3449609.041663,5262631.039389,333400.645089,0.001745
30,105.371979,55.970757,-948224.923571,3449582.228419,5262625.923552,333400.645089,0.000873
31,105.370781,55.970624,-948282.178216,3449587.072239,5262612.522283,333367.615420,0.000850
32,105.370781,55.970624,-948316.619554,3449571.241571,5262616.664997,333367.615420,0.000425
33,105.370781,55.970624,-948345.246990,3449573.662830,5262609.964346,333367.615420,0.000425
34,105.370781,55.970624,-948299.398914,3449579.156949,5262614.593641,333367.615420,0.000213
35,105.370955,55.970526,-948295.038431,3449592.846081,5262606.461105,333361.883904,0.000218
36,105.370955,55.970526,-948304.375543,3449586.606893,5262608.852211,333361.883904,0.000109
37,105.370955,55.970526,-948299.706991,3449589.726490,5262607.656659,333361.883904,0.000055
38,105.370955,55.970526,-948287.154808,3449594.522205,5262606.780848,333361.883904,0.000055
39,105.370955,55.970526,-948291.096620,3449593.684145,5262606.620977,333361.883904,0.000027
40,105.370955,55.970526,-948293.249214,3449592.694734,5262606.879897,333361.883904,0.000027
41,105.370955,55.970526,-948293.158370,3449592.979924,5262606.710469,333361.883904,0.000026
42,105.370955,55.970526,-948292.597510,3449593.298574,5262606.603382,333361.883904,0.000017
43,105.370955,55.970526,-948293.817971,3449593.072328,5262606.532244,333361.883904,0.000008
44,105.370955,55.970526,-948294.263301,3449592.936103,5262606.541231,333361.883904,0.000008
45,105.370955,55.970526,-948294.234418,3449592.981710,5262606.516706,333361.883904,0.000006
46,105.370955,55.970527,-948295.483761,3449592.709856,5262606.470093,333361.758980,0.000006
47,105.370949,55.970527,-948294.658086,3449592.879690,5262606.507299,333361.357955,0.000003
48,105.370949,55.970527,-948294.848259,3449592.862886,5262606.484202,333361.357955,0.000002
49,105.370949,55.970527,-948294.807936,3449592.855685,5262606.496108,333361.357955,0.000001
50,105.370949,55.970527,-948294.617764,3449592.872490,5262606.519205,333361.357955,0.000001
51,105.370949,55.970527,-948294.722931,3449592.865888,5262606.504680,333361.357955,0.000001
52,105.370949,55.970527,-948294.637925,3449592.876090,5262606.513252,333361.357955,0.000000
53,105.370949,55.970527,-948294.648006,3449592.877890,5262606.510276,333361.357955,0.000000
54,105.370949,55.970527,-948294.653046,3449592.878790,5262606.508788,333361.357955,0.000000
