Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
49,-12.336334,-39.348705,4824835.977856,-1055189.932810,-4022328.234603,39891.829455,0.000000
48,56.991948,-55.422623,1976352.724815,3042380.198274,-5228227.650689,22520.565317,0.000000
62,-20.434662,17.658264,5696912.576518,-2122586.769082,1922378.221761,31615.501138,0.000000
59,-123.544671,25.667269,-3178693.092475,-4794355.754072,2745884.142345,32213.042865,0.000000
43,65.248764,-72.848862,789899.009495,1713326.187572,-6072289.607043,25413.948648,0.000000
51,-19.485104,82.618214,775088.820257,-274246.579418,6303717.264041,31032.824975,0.000000
51,14.257098,-38.916407,4816114.040818,1223772.271882,-3985100.804729,32952.402562,0.000000
62,148.261866,32.998630,-4553843.355591,2816699.669223,3453831.225802,45.192003,0.000000
37,59.969160,56.030344,1787685.347251,3092516.476560,5266330.763823,22552.444261,0.000000
81,-175.534637,50.564728,-4047222.675244,-316061.602550,4902929.371320,39080.969938,0.000000
77,-78.998098,-10.360271,1197498.393131,-6159503.702856,-1139470.407520,48628.196550,0.000000
40,14.023743,-46.452522,4270799.523112,1066709.892480,-4600045.916227,34919.170427,0.000000
31,84.485077,70.645920,203749.661635,2110259.937995,5995304.692595,25656.105856,0.000000
73,-116.089161,-47.789533,-1887964.558783,-3855661.170603,-4701185.780190,38508.306247,0.000000
60,-157.656683,86.040382,-408729.285341,-167993.195554,6341476.636378,33572.989025,0.000000
60,-27.665413,27.864345,4997647.802409,-2619976.563104,2963223.479278,29931.791223,0.000000
81,-53.564346,57.010162,2067458.341722,-2800581.961381,5326516.382820,35172.656440,0.000000
51,-10.398514,80.396744,1049978.077344,-192678.883322,6267084.620883,35411.823577,0.000000
29,43.109192,38.518036,3647943.698059,3414783.233692,3950596.043457,43340.802416,0.000000
55,59.887634,52.291290,1961320.398663,3381772.857260,5022693.096015,37647.096921,0.000000
81,19.789398,-63.491295,2685865.885585,966409.854769,-5684630.247337,44269.511708,0.000000
54,-92.901107,86.989102,-17012.864475,-335710.472803,6347918.196540,36774.473253,0.000000
32,12.174042,49.095779,4090289.657996,882412.347096,4797540.167373,34411.983327,0.000000
36,-108.034058,-11.859421,-1932683.968470,-5936180.961688,-1302187.294463,42624.279990,0.000000
38,-142.802368,71.082458,-1652101.801093,-1253905.893438,6011270.829411,37383.804725,0.000000
36,-79.154297,-27.933205,1061097.261389,-5538460.977307,-2969967.519845,37069.691896,0.000000
49,-130.144882,-17.846516,-3915488.435914,-4642406.208030,-1942221.308169,40899.163989,0.000000
59,148.256209,32.984763,-4554277.399355,2817589.882645,3452541.257583,109.514486,0.000000
78,94.322357,78.706055,-94447.241883,1249586.377007,6232850.580017,43982.989123,0.000000
56,105.134583,-38.081799,-1312442.112253,4852479.737745,-3912594.637473,34754.326618,0.000000
59,40.187812,-72.522948,1467795.740836,1239848.459291,-6061465.560733,29130.886294,0.000000
43,-3.944870,79.066925,1210738.904718,-83492.518686,6240616.970386,38815.459586,0.000000
43,99.052338,-70.737953,-332040.468170,2084097.911663,-5998699.848066,37342.475852,0.000000
89,-41.724899,63.256592,2147863.052618,-1915351.194534,5672905.444712,37502.318923,0.000000
71,104.558280,14.828699,-1550182.751921,5969058.013144,1621784.614748,46225.945794,0.000000
62,138.580750,-40.473160,-3643537.539241,3214386.723812,-4118093.095074,17855.342899,0.000000
35,19.682327,30.519203,5177955.862589,1852174.931426,3220088.671545,35808.565182,0.000000
40,-65.306938,-48.479462,1769597.642783,-3848608.780181,-4752383.997639,35867.518899,0.000000
28,52.388947,42.918472,2855050.647916,3705879.649484,4320873.449051,38364.576731,0.000000
46,-157.806274,37.707367,-4678041.288325,-1908475.722673,3879798.086398,42509.497959,0.000000
120,8.081472,-11.717788,6184049.035665,878080.342590,-1286850.236662,36123.010247,0.000000
33,-172.140411,-59.301037,-3233637.573228,-446379.879470,-5461132.310840,42751.247270,0.000000
41,92.404114,-60.689522,-131309.701225,3127587.202809,-5538488.472461,38077.823416,0.000000
56,94.302994,60.221156,-238278.585034,3166790.354512,5512755.865711,22835.003867,0.000000
50,25.594131,-5.829185,5722746.719853,2741160.148783,-643468.808165,34456.704012,0.000000
49,1.628891,-39.147949,4950972.910059,140791.671936,-4005068.184519,39991.333149,0.000000
65,62.059093,56.296219,1662196.176335,3133929.624742,5282814.949677,27510.601966,0.000000
42,-111.046188,66.386779,-920080.669604,-2391128.899421,5821356.916531,42962.463889,0.000000
50,-143.180992,-74.169930,-1397151.071391,-1045925.622543,-6114139.308618,39080.317767,0.000000
45,-175.060760,-66.922943,-2497832.983046,-215863.157967,-5845050.280372,39664.875556,0.000000
