Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
58,124.820435,-71.288940,-1171848.641386,1684786.735772,-6018700.803306,812270.914815,0.000000
45,39.538223,70.152359,1675005.983338,1382646.171313,5976832.294412,655986.136724,0.000000
47,110.714600,72.874756,-666354.283460,1762097.392459,6073141.130399,757648.626787,0.000000
67,-14.561340,8.478897,6106237.089261,-1586156.740794,934197.658451,903138.085326,0.000000
52,148.285614,33.900741,-4508095.118146,2785820.244835,3537313.531555,196.171325,0.000000
56,-62.519333,-43.865173,2125375.498715,-4086174.106567,-4397303.149517,924281.504153,0.000000
55,-160.644653,-31.156898,-5154248.795339,-1810583.659463,-3280792.059064,1136606.716180,0.000000
47,-112.927078,4.798958,-2476010.069775,-5853817.291097,530033.474248,1333167.351206,0.000000
54,92.667175,54.785553,-171530.720521,3682129.945218,5187654.207456,461210.982496,0.000000
57,51.782364,9.585381,3891107.696708,4941585.231046,1055057.270912,1288358.528431,0.000000
40,54.216202,-54.722778,2158717.573787,2994920.390014,-5183621.520255,550624.682590,0.000000
59,-28.827286,19.354935,5273880.609775,-2902611.877074,2100458.293145,917628.989308,0.000000
49,-137.217575,-1.995552,-4678338.697588,-4329524.281659,-220613.018518,1221612.669523,0.000000
77,58.499130,80.253296,566037.011333,923656.975653,6264392.708092,756224.997469,0.000000
58,86.418335,-0.420303,398438.870002,6365508.906457,-46474.326930,1153612.022345,0.000000
60,104.744110,56.345108,-901682.472355,3426260.396622,5285833.728739,566227.860354,0.000000
49,116.328186,-45.714417,-1978551.394268,3998341.409446,-4543140.749523,539542.739554,0.000000
53,-167.577011,42.795303,-4577680.795074,-1008394.058770,4310843.188589,967124.727690,0.000000
51,88.999420,-87.129585,5596.236822,320422.361380,-6348723.155253,1090750.074031,0.000000
63,74.989441,69.935989,568404.438658,2119751.596224,5968593.851538,638144.364976,0.000000
55,162.537079,-51.917690,-3760483.848392,1183001.021093,-4997159.728081,899910.879637,0.000000
