Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
130,-145.498666,0.001814,-5256305.635494,-3612738.935565,200.551790,0.224848,0.000000
95,-145.498485,-0.000555,-5256294.235575,-3612755.526747,-61.347208,0.224848,0.000000
140,-145.498565,-0.001323,-5256299.245089,-3612748.235802,-146.320925,0.224848,0.000000
112,-145.499116,-0.003212,-5256333.990798,-3612697.668076,-355.215164,0.224848,0.000000
144,-145.498704,0.000202,-5256307.990767,-3612735.514326,22.287577,0.224848,0.000000
165,-145.498854,-0.000872,-5256317.506454,-3612721.668320,-96.422031,0.224848,0.000000
125,-145.498996,-0.010180,-5256326.369453,-3612708.597852,-1125.623609,0.224848,0.000000
154,-145.498696,0.002706,-5256307.525013,-3612736.179565,299.197867,0.224848,0.000000
97,-145.499221,0.001629,-5256340.586985,-3612688.083923,180.104487,0.224848,0.000000
126,-145.498464,-0.000306,-5256292.867771,-3612757.517165,-33.889915,0.224848,0.000000
106,-145.498635,-0.001172,-5256303.638261,-3612741.844675,-129.592596,0.224848,0.000000
107,-145.498566,0.000207,-5256299.297367,-3612748.162651,22.894359,0.224848,0.000000
141,-145.499204,-0.004733,-5256339.536202,-3612689.579141,-523.307273,0.224848,0.000000
121,-145.498944,-0.004530,-5256323.156636,-3612713.413937,-500.849587,0.224848,0.000000
106,-145.498482,-0.002743,-5256294.012407,-3612755.839151,-303.257492,0.224848,0.000000
114,-145.498715,-0.000662,-5256308.721502,-3612734.450474,-73.219631,0.224848,0.000000
105,-145.498718,0.005253,-5256308.873774,-3612734.182661,580.871767,0.224848,0.000000
101,-145.498701,0.001240,-5256307.821914,-3612735.757447,137.104938,0.224848,0.000000
126,-145.498853,0.001238,-5256317.405944,-3612721.813240,136.937544,0.224848,0.000000
100,-145.498610,0.002128,-5256302.071090,-3612744.119434,235.252722,0.224848,0.000000
144,-145.498882,-0.003419,-5256319.254728,-3612719.106052,-378.080323,0.224848,0.000000
161,-145.498656,-0.000390,-5256304.984337,-3612739.888302,-43.082236,0.224848,0.000000
148,-145.498605,0.000645,-5256301.766822,-3612744.569127,71.348539,0.224848,0.000000
130,-145.498548,0.001486,-5256298.197467,-3612749.759243,164.276372,0.224848,0.000000
130,-145.498532,0.000449,-5256297.163256,-3612751.267362,49.681707,0.224848,0.000000
119,-145.498838,-0.001203,-5256316.440091,-3612723.218651,-133.040300,0.224848,0.000000
136,-145.498690,0.004721,-5256307.149458,-3612736.700477,522.024169,0.224848,0.000000
163,-145.498691,0.002221,-5256307.170415,-3612736.699552,245.594586,0.224848,0.000000
167,-145.498607,-0.001691,-5256301.929171,-3612744.328755,-187.020489,0.224848,0.000000
127,-145.498708,-0.003492,-5256308.244909,-3612735.123865,-386.074058,0.224848,0.000000
129,-145.498710,-0.001722,-5256308.370881,-3612734.956301,-190.395533,0.224848,0.000000
94,-145.499022,0.010158,-5256328.000429,-3612706.225610,1123.213236,0.224848,0.000000
109,-145.498642,-0.001969,-5256304.096124,-3612741.174251,-217.689111,0.224848,0.000000
140,-145.498577,0.003062,-5256300.013792,-3612747.104407,338.542434,0.224848,0.000000
132,-145.498944,0.001994,-5256323.121443,-3612713.493317,220.527536,0.224848,0.000000
110,-145.499016,0.004092,-5256327.708535,-3612706.797562,452.460193,0.224848,0.000000
90,-145.498704,0.001433,-5256307.991854,-3612735.509317,158.420156,0.224848,0.000000
136,-145.498974,-0.004633,-5256325.034706,-3612710.679825,-512.252991,0.224848,0.000000
153,-145.498614,-0.003244,-5256302.347154,-3612743.707558,-358.754287,0.224848,0.000000
136,-145.498792,-0.001302,-5256313.595232,-3612727.357343,-143.936344,0.224848,0.000000
142,-145.498860,0.000094,-5256317.851443,-3612721.167661,10.414020,0.224848,0.000000
130,-145.498595,0.002249,-5256301.131358,-3612745.485774,248.710739,0.224848,0.000000
142,-145.499092,-0.002756,-5256332.464247,-3612699.893786,-304.772214,0.224848,0.000000
99,-145.498964,0.000724,-5256324.419646,-3612711.610378,80.043525,0.224848,0.000000
108,-145.498378,0.001993,-5256287.445508,-3612765.399532,220.413343,0.224848,0.000000
124,-145.498656,0.001882,-5256304.983882,-3612739.883190,208.085695,0.224848,0.000000
99,-145.498849,0.004276,-5256317.173716,-3612722.122590,472.768462,0.224848,0.000000
118,-145.498719,0.001940,-5256308.933524,-3612734.136329,214.537092,0.224848,0.000000
158,-145.499113,-0.005756,-5256333.793583,-3612697.916154,-636.470167,0.224848,0.000000
141,-145.498757,0.007005,-5256311.301471,-3612730.613932,774.543804,0.224848,0.000000
115,-145.499326,0.000319,-5256347.266444,-3612678.369861,35.310214,0.224848,0.000000
123,-145.498879,0.002478,-5256319.073449,-3612719.379261,273.980903,0.224848,0.000000
163,-145.498906,0.006911,-5256320.733126,-3612716.893603,764.211230,0.224848,0.000000
130,-145.499164,-0.003101,-5256336.985975,-3612693.311401,-342.937172,0.224848,0.000000
141,-145.498844,0.001434,-5256316.849905,-3612722.621355,158.609093,0.224848,0.000000
