Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
89,100.163605,-48.806320,-742659.298640,4142623.671103,-4776400.629950,992192.480334,0.000000
123,-115.174988,-86.353745,-173124.753088,-368326.102980,-6343797.956959,1599912.097379,0.000000
75,-151.607002,-33.512554,-4682943.448702,-2531318.493409,-3501495.328777,1777415.761304,0.000000
74,163.608612,-26.188789,-5494351.769420,1616178.318191,-2797845.864649,1543659.662185,0.000000
57,60.156540,51.655792,1973145.196102,3439253.924724,4979134.258115,1108067.991876,0.000000
87,174.028625,56.487091,-3510598.174320,367205.527436,5294578.997192,1398986.547204,0.000000
53,145.394257,4.274986,-5235204.922348,3612300.548485,472273.823715,325191.239088,0.000000
65,16.422531,29.408028,5333908.295034,1572134.055924,3113377.850411,1711392.115425,0.000000
91,147.554952,36.364069,-4339493.008636,2758714.369161,3760798.619952,308358.012673,0.000000
79,175.428467,34.607002,-5238591.702276,418867.597889,3602068.051210,1585202.651128,0.000000
77,56.956726,75.363342,881572.014478,1355259.839563,6149138.148122,1377264.937526,0.000000
74,-167.721751,6.061969,-6197628.143236,-1348837.032070,669072.982416,1686054.170945,0.000000
63,-156.646484,7.696960,-5803209.023167,-2505684.913487,848579.234042,1557790.174025,0.000000
128,46.816376,0.325920,4364736.036974,4650634.732411,36038.189135,1243120.330017,0.000000
83,-159.386703,-0.469475,-5969595.953755,-2245404.818443,-51911.265972,1577632.709374,0.000000
119,54.824173,69.876511,1267892.778943,1798963.432041,5966314.175256,1200603.857467,0.000000
82,-156.644592,1.032795,-5854589.488926,-2528099.135566,114194.492240,1580623.485531,0.000000
76,122.876587,10.192543,-3407970.628220,5272643.637135,1121215.624855,1798411.606755,0.000000
60,36.915527,-57.481728,2747856.955788,2064314.076087,-5354928.971175,1277889.314911,0.000000
112,148.032532,30.570440,-4662835.584833,2909983.064300,3224980.670795,68764.155142,0.000000
74,78.458618,60.851631,623151.428840,3051603.955829,5547308.816913,777712.199927,0.000000
63,-71.374802,53.808105,1205476.597505,-3576796.828223,5124160.720710,1699307.232311,0.000000
61,-24.460983,-71.482040,1849462.278761,-841327.995549,-6025578.243475,1843905.541073,0.000000
74,131.419296,-52.512421,-2573401.801817,2916970.395978,-5037705.854949,1223922.111751,0.000000
152,148.215118,30.576996,-4671770.996546,2894914.399970,3225606.396132,18263.220193,0.000000
