Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
0,-147.246780,54.449432,-3125716.426891,-2010776.685732,5165989.312515,0.786704,11.303883
1,-157.246780,41.949432,-4381048.025226,-1837415.384103,4241428.165878,0.336252,14.092945
2,-157.246780,41.949432,-3482686.330808,-167481.574129,5322831.054779,0.336252,14.092945
3,172.753220,44.449432,-4384559.469426,2257884.788613,4030969.852220,0.036988,14.092945
4,172.753220,44.449432,-5421387.778764,-1227055.055368,3117375.084907,0.036988,14.092945
5,172.753220,44.449432,-5173459.575811,1606083.163173,3355674.896962,0.036988,14.092945
6,172.753220,44.449432,-5304071.561801,-23441.580847,3530285.142524,0.036988,9.037922
7,169.628220,35.543182,-5110732.341201,935393.191779,3687067.431332,0.024572,6.446983
8,175.721970,36.910370,-5091746.864143,380886.999099,3809444.561868,0.004702,4.639694
9,175.721970,36.910370,-4829181.978755,617419.702704,4106673.335295,0.004702,3.202665
10,175.721970,36.910370,-4767807.063346,99213.052815,4221221.978997,0.004702,3.202665
11,174.989548,39.822968,-4886574.935734,428418.188951,4062908.374323,0.001016,2.574597
12,177.081833,40.035980,-4883797.448924,248955.039545,4081045.161851,0.000727,1.668711
13,175.878830,38.419922,-4990660.245853,359588.482336,3942068.856940,0.000715,1.117599
14,175.734940,39.525459,-4912764.610718,366379.970977,4037484.213237,0.000105,0.905326
15,176.444359,39.504335,-4918413.711158,305617.601878,4035674.920600,0.000073,0.600224
16,176.444359,39.504335,-4953412.009555,347745.540179,3989504.639798,0.000073,0.391193
17,176.036944,39.241153,-4934607.425465,341864.109779,4013087.508361,0.000013,0.318156
18,175.987796,39.449102,-4919711.393011,345072.806765,4030941.517328,0.000013,0.233906
19,176.228364,39.424732,-4922831.893282,324526.403217,4028851.849014,0.000012,0.139231
20,176.072512,39.339035,-4927953.413928,338329.424668,4021497.954192,0.000001,0.110249
21,176.072512,39.339035,-4922560.708339,338252.266133,4028059.453518,0.000001,0.083624
22,176.072512,39.339035,-4924050.258500,331406.749387,4026816.062426,0.000001,0.049803
23,176.072512,39.339035,-4924655.517227,334848.387979,4025797.912424,0.000001,0.036773
