Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
97,148.261005,-32.340879,-4587476.208712,2837597.961105,-3392568.531820,292429.957929,0.000000
79,34.112416,22.420327,4883921.248088,3308207.024641,2417503.529966,1878348.166171,0.000000
94,120.384003,40.336586,-2462503.555464,4199921.960144,4106544.829567,1618064.398174,0.000000
108,113.146739,15.239750,-2419558.402447,5659777.321436,1665710.076519,1760212.825429,0.000000
76,128.228271,-4.304253,-3935708.821751,4996318.905739,-475501.045963,1787697.994185,0.000000
61,137.128693,51.592880,-2909955.806544,2701383.455276,4974788.802344,780983.264343,0.000000
74,-167.899292,76.875336,-1420624.221137,-304573.805455,6189627.858577,1690914.539015,0.000000
88,149.791931,32.127151,-4672382.047443,2720272.255430,3372380.242568,633717.227912,0.000000
88,-146.463425,-20.781448,-4972604.326780,-3295861.887443,-2248788.617301,2147277.040638,0.000000
78,-3.158905,-74.100159,1750104.140476,-96586.889517,-6112010.543660,1852449.744025,0.000000
68,-152.442932,-17.489952,-5394760.403656,-2815167.469503,-1904619.610542,1938043.931074,0.000000
66,59.629044,81.664246,469045.330242,800397.716042,6289151.088212,1660372.113812,0.000000
60,-13.746841,-72.252731,1894246.123473,-463408.401384,-6052341.895896,1740527.773052,0.000000
65,99.962219,-6.600082,-1096145.520086,6240610.570696,-728218.596097,2193172.038947,0.000000
72,22.293808,-55.280361,3368822.003326,1381229.303138,-5219223.090589,1393275.498707,0.000000
59,151.394073,9.214432,-5527797.128147,3014594.622885,1014579.868306,515697.524416,0.000000
86,-8.315140,0.658134,6310673.978260,-922330.850216,72771.173205,1946689.820935,0.000000
92,172.849478,-0.214506,-6328487.392685,793922.248571,-23718.834184,1483847.872602,0.000000
62,-116.898537,-50.487503,-1839586.619415,-3626252.844669,-4897468.205572,2115366.076738,0.000000
121,-101.083204,81.505462,-181708.960547,-927617.585433,6286556.198113,1933198.017149,0.000000
84,29.646592,-19.612197,5223581.502792,2973028.444650,-2127305.952810,1557487.417423,0.000000
64,112.738098,-63.479744,-1103741.441473,2633658.502148,-5684055.451570,1211849.926980,0.000000
131,168.422396,-1.404893,-6246500.284607,1279678.018534,-155329.803558,1846295.343322,0.000000
74,-45.520447,42.576256,3295830.268035,-3356256.223102,4292956.233786,1990190.341180,0.000000
125,-46.614360,53.410234,2617191.944672,-2768992.719243,5097888.586523,2109988.676801,0.000000
77,-143.186844,-30.844689,-4387926.251646,-3284159.891033,-3251121.886673,2079543.758151,0.000000
134,-45.726631,-77.082540,998516.414076,-1024169.696996,-6194839.611445,1706359.635674,0.000000
