Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
0,-145.490692,61.028000,-2552364.201205,-1754801.878607,5556854.550812,3.318554,11.303883
1,-155.490692,83.528000,-656321.279317,-299231.613617,6315970.699063,3.209528,17.280368
2,-175.490692,88.528000,1528756.260065,-571295.493825,6145132.712106,3.193703,17.280368
3,-175.490692,88.528000,946005.419333,74606.876295,6286003.164478,3.193703,11.303883
4,9.509308,87.722000,250875.127130,42023.996136,6351694.954457,3.184911,9.223310
5,9.509308,87.722000,-326039.642887,-92009.870943,6347779.187869,3.184911,5.113724
6,9.509308,87.722000,44675.875012,5492.874983,6356594.012732,3.184911,2.556862
7,9.509308,87.722000,547017.752266,61206.174732,6333036.680358,3.184911,2.556862
8,9.509308,87.722000,398645.825906,55648.662258,6344081.439287,3.184911,1.278431
9,9.509308,87.722000,350198.436250,55720.124793,6346920.362157,3.184911,0.844850
10,9.509308,87.722000,326674.222255,57702.131918,6348148.634689,3.184911,0.553902
11,9.509308,87.722000,300515.677139,49076.336519,6349504.115775,3.184911,0.276951
12,9.509308,87.722000,282256.185837,47626.902637,6350347.362542,3.184911,0.226421
13,9.509308,87.722000,283537.164501,46986.101726,6350295.420675,3.184911,0.153623
14,9.509308,87.722000,267204.786177,44519.448911,6351016.520347,3.184911,0.076811
15,9.509308,87.722000,262804.277611,44043.829697,6351202.199441,3.184911,0.067279
16,9.509308,87.722000,262022.045910,43778.948981,6351236.121616,3.184911,0.051024
17,9.509308,87.722000,256448.499932,42902.650130,6351468.026965,3.184911,0.025512
18,9.509308,87.722000,255250.853847,42748.542625,6351516.979499,3.184911,0.022361
19,9.509308,87.722000,254755.733359,42644.642769,6351537.418460,3.184911,0.017968
20,9.509308,87.722000,252815.424610,42334.430302,6351616.488345,3.184911,0.008984
21,9.509308,87.722000,252454.139124,42282.770572,6351631.104022,3.184911,0.007760
22,9.509308,87.722000,252240.028115,42243.924488,6351639.810341,3.184911,0.006399
23,9.509308,87.722000,251557.577241,42133.972012,6351667.419760,3.184911,0.003200
24,9.509308,87.722000,251440.493005,42116.190020,6351672.141904,3.184911,0.002733
25,9.509308,87.722000,251357.693603,42102.034466,6351675.490381,3.184911,0.002280
26,9.509308,87.722000,251116.410339,42063.016637,6351685.227090,3.184911,0.001140
27,9.509308,87.722000,251076.789419,42056.800697,6351686.823795,3.184911,0.000968
28,9.509308,87.722000,251046.184303,42051.707751,6351688.058911,3.184911,0.000812
29,9.509308,87.722000,250960.655714,42037.852103,6351691.507271,3.184911,0.000406
30,9.509308,87.722000,250946.924849,42035.661401,6351692.060544,3.184911,0.000343
31,9.509308,87.722000,250935.840852,42033.840463,6351692.507487,3.184911,0.000289
32,9.509308,87.722000,250905.483991,42028.918319,6351693.731046,3.184911,0.000144
33,9.509308,87.722000,250900.665775,42028.143015,6351693.925196,3.184911,0.000122
34,9.509308,87.722000,250896.690222,42027.493950,6351694.085449,3.184911,0.000103
35,9.509308,87.722000,250885.908676,42025.745045,6351694.519962,3.184911,0.000051
36,9.509308,87.722000,250884.207178,42025.470085,6351694.588527,3.184911,0.000043
37,9.509308,87.722000,250882.787915,42025.239078,6351694.645729,3.184911,0.000036
38,9.509308,87.722000,250878.957523,42024.617607,6351694.800094,3.184911,0.000018
39,9.509308,87.722000,250878.354740,42024.519991,6351694.824385,3.184911,0.000015
40,9.509308,87.722000,250877.849229,42024.437835,6351694.844758,3.184911,0.000013
41,9.509308,87.722000,250876.488180,42024.216986,6351694.899607,3.184911,0.000006
42,9.509308,87.722000,250876.274295,42024.182312,6351694.908227,3.184911,0.000005
43,9.509308,87.722000,250876.094446,42024.153105,6351694.915475,3.184911,0.000005
44,9.509308,87.722000,250875.610788,42024.074620,6351694.934966,3.184911,0.000002
45,9.509308,87.722000,250875.512355,42024.058650,6351694.938933,3.184911,0.000002
46,9.509308,87.722000,250875.510228,42024.058308,6351694.939018,3.184911,0.000002
47,9.509308,87.722000,250875.319743,42024.027393,6351694.946695,3.184911,0.000001
48,9.509308,87.722000,250875.271058,42024.019493,6351694.948657,3.184911,0.000001
49,9.509308,87.722000,250875.259418,42024.017604,6351694.949126,3.184911,0.000001
50,9.509308,87.722000,250875.193274,42024.006870,6351694.951791,3.184911,0.000000
51,9.509308,87.722000,250875.160202,42024.001503,6351694.953124,3.184911,0.000000
52,9.509308,87.722000,250875.153389,42024.000397,6351694.953399,3.184911,0.000000
53,9.509308,87.722000,250875.148528,42023.999608,6351694.953595,3.184911,0.000000
54,9.509308,87.722000,250875.143666,42023.998819,6351694.953791,3.184911,0.000000
55,9.509308,87.722000,250875.132968,42023.997083,6351694.954222,3.184911,0.000000
56,9.509308,87.722000,250875.136858,42023.997714,6351694.954065,3.184911,0.000000
57,9.509308,87.722000,250875.131020,42023.996767,6351694.954300,3.184911,0.000000
58,9.509308,87.722000,250875.131994,42023.996925,6351694.954261,3.184911,0.000000
59,9.509308,87.722000,250875.130049,42023.996609,6351694.954339,3.184911,0.000000
60,9.509308,87.722000,250875.125185,42023.995820,6351694.954535,3.184911,0.000000
61,9.509308,87.722000,250875.126158,42023.995978,6351694.954496,3.184911,0.000000
62,9.509308,87.722000,250875.129562,42023.996530,6351694.954359,3.184911,0.000000
63,9.509308,87.722000,250875.128346,42023.996333,6351694.954408,3.184911,0.000000
64,9.509308,87.722000,250875.127738,42023.996234,6351694.954432,3.184911,0.000000
65,9.509308,87.722000,250875.127526,42023.996200,6351694.954441,3.184911,0.000000
66,9.509308,87.722000,250875.127328,42023.996168,6351694.954449,3.184911,0.000000
67,9.509308,87.722000,250875.127146,42023.996138,6351694.954456,3.184911,0.000000
68,9.509308,87.722000,250875.126948,42023.996106,6351694.954464,3.184911,0.000000
69,9.509308,87.722000,250875.126933,42023.996104,6351694.954465,3.184911,0.000000
70,9.509308,87.722000,250875.126990,42023.996113,6351694.954463,3.184911,0.000000
71,9.509308,87.722000,250875.127060,42023.996124,6351694.954460,3.184911,0.000000
72,9.509308,87.722000,250875.127070,42023.996126,6351694.954459,3.184911,0.000000
73,9.509308,87.722000,250875.127169,42023.996142,6351694.954455,3.184911,0.000000
74,9.509308,87.722000,250875.127100,42023.996131,6351694.954458,3.184911,0.000000
75,9.509308,87.722000,250875.127155,42023.996140,6351694.954456,3.184911,0.000000
76,9.509308,87.722000,250875.127123,42023.996134,6351694.954457,3.184911,0.000000
77,9.509308,87.722000,250875.127127,42023.996135,6351694.954457,3.184911,0.000000
78,9.509308,87.722000,250875.127128,42023.996135,6351694.954457,3.184911,0.000000
79,9.509308,87.722000,250875.127129,42023.996135,6351694.954457,3.184911,0.000000
80,9.509308,87.722000,250875.127129,42023.996135,6351694.954457,3.184911,0.000000
81,9.509308,87.722000,250875.127130,42023.996135,6351694.954457,3.184911,0.000000
82,9.509308,87.722000,250875.127130,42023.996136,6351694.954457,3.184911,0.000000
83,9.509308,87.722000,250875.127130,42023.996136,6351694.954457,3.184911,0.000000
