Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
0,121.792297,75.734848,-602043.802329,1095462.430716,6233479.384800,1446015.576371,2.000000
1,121.792297,75.734848,-737294.257409,1300921.435791,6179584.873616,1446015.576371,1.802776
2,121.792297,75.734848,-879263.881671,1428954.938990,6132872.702751,1446015.576371,1.231107
3,121.792297,75.734848,-916501.610868,1423404.525067,6128738.108740,1446015.576371,0.702256
4,121.792297,75.734848,-873208.778907,1382108.180096,6144385.695258,1446015.576371,0.351128
5,121.792297,75.734848,-856313.542506,1360599.210003,6151511.890350,1446015.576371,0.272683
6,121.792297,75.734848,-845905.992442,1344138.850769,6156534.641731,1446015.576371,0.219449
7,121.792297,75.734848,-843428.174786,1350365.733698,6155518.710170,1446015.576371,0.109724
8,121.792297,75.734848,-836392.056992,1346770.808559,6157254.418640,1446015.576371,0.101990
9,121.792297,75.734848,-837013.548516,1345218.660657,6157507.557844,1446015.576371,0.050995
10,121.792297,75.734848,-833658.485962,1343025.079672,6158435.224558,1446015.576371,0.049982
11,121.792297,75.734848,-833813.276289,1342637.565473,6158498.339678,1446015.576371,0.024991
12,121.792297,75.734848,-832176.266965,1341441.943926,6158977.061421,1446015.576371,0.024863
13,121.792297,75.734848,-832214.903707,1341345.131356,6158992.819914,1446015.576371,0.012431
14,121.792297,75.734848,-831406.506383,1340722.637917,6159235.895195,1446015.576371,0.012415
15,121.792297,75.734848,-831416.158711,1340698.443060,6159239.832340,1446015.576371,0.006208
16,121.792297,75.734848,-831014.484317,1340381.028828,6159362.297646,1446015.576371,0.006206
17,121.792297,75.734848,-831016.896589,1340374.981152,6159363.281626,1446015.576371,0.003103
18,121.792297,75.734848,-830816.690158,1340214.732553,6159424.746081,1446015.576371,0.003103
19,121.792297,75.734848,-830817.293128,1340213.220764,6159424.992038,1446015.576371,0.001551
20,121.792297,75.734848,-830717.347568,1340132.711143,6159455.782201,1446015.576371,0.001551
21,121.792297,75.734848,-830717.498298,1340132.333212,6159455.843686,1446015.576371,0.000776
22,121.792297,75.734848,-830667.564928,1340091.982078,6159471.253250,1446015.576371,0.000776
23,121.792297,75.734848,-830667.602609,1340091.887597,6159471.268620,1446015.576371,0.000388
24,121.792297,75.734848,-830642.645775,1340071.687950,6159478.977022,1446015.576371,0.000388
25,121.792297,75.734848,-830642.655195,1340071.664330,6159478.980865,1446015.576371,0.000194
26,121.792297,75.734848,-830630.179241,1340061.558486,6159482.835971,1446015.576371,0.000194
27,121.792297,75.734848,-830630.181596,1340061.552581,6159482.836932,1446015.576371,0.000097
28,121.792297,75.734848,-830623.944235,1340056.498154,6159484.764711,1446015.576371,0.000097
29,121.792297,75.734848,-830623.944824,1340056.496678,6159484.764951,1446015.576371,0.000048
30,121.792297,75.734848,-830620.826297,1340053.969088,6159485.728898,1446015.576371,0.000048
31,121.792297,75.734848,-830620.826445,1340053.968719,6159485.728958,1446015.576371,0.000024
32,121.792297,75.734848,-830619.267220,1340052.704830,6159486.210945,1446015.576371,0.000024
33,121.792297,75.734848,-830619.267256,1340052.704738,6159486.210960,1446015.576371,0.000012
34,121.792297,75.734848,-830618.487654,1340052.072770,6159486.451957,1446015.576371,0.000012
35,121.792297,75.734848,-830618.487663,1340052.072747,6159486.451961,1446015.576371,0.000006
36,121.792297,75.734848,-830618.097864,1340051.756757,6159486.572460,1446015.576371,0.000006
37,121.792297,75.734848,-830618.097866,1340051.756751,6159486.572461,1446015.576371,0.000003
38,121.792297,75.734848,-830617.902967,1340051.598755,6159486.632711,1446015.576371,0.000003
39,121.792297,75.734848,-830617.902968,1340051.598754,6159486.632711,1446015.576371,0.000002
40,121.792297,75.734848,-830617.805519,1340051.519755,6159486.662836,1446015.576371,0.000002
41,121.792297,75.734848,-830617.805519,1340051.519755,6159486.662836,1446015.576371,0.000001
42,121.792297,75.734848,-830617.756794,1340051.480255,6159486.677899,1446015.576371,0.000001
43,121.792297,75.734848,-830617.756794,1340051.480255,6159486.677899,1446015.576371,0.000000
44,121.792297,75.734848,-830617.732432,1340051.460505,6159486.685430,1446015.576371,0.000000
45,121.792297,75.734848,-830617.732432,1340051.460505,6159486.685430,1446015.576371,0.000000
46,121.792297,75.734848,-830617.720251,1340051.450631,6159486.689196,1446015.576371,0.000000
47,121.792297,75.734848,-830617.720251,1340051.450631,6159486.689196,1446015.576371,0.000000
48,121.792297,75.734848,-830617.714160,1340051.445693,6159486.691079,1446015.576371,0.000000
49,121.792297,75.734848,-830617.714160,1340051.445693,6159486.691079,1446015.576371,0.000000
50,121.792297,75.734848,-830617.711115,1340051.443224,6159486.692020,1446015.576371,0.000000
51,121.792297,75.734848,-830617.711115,1340051.443224,6159486.692020,1446015.576371,0.000000
52,121.792297,75.734848,-830617.709592,1340051.441990,6159486.692491,1446015.576371,0.000000
53,121.792297,75.734848,-830617.709592,1340051.441990,6159486.692491,1446015.576371,0.000000
54,121.792297,75.734848,-830617.708831,1340051.441373,6159486.692726,1446015.576371,0.000000
55,121.792297,75.734848,-830617.708831,1340051.441373,6159486.692726,1446015.576371,0.000000
56,121.792297,75.734848,-830617.708450,1340051.441064,6159486.692844,1446015.576371,0.000000
57,121.792297,75.734848,-830617.708450,1340051.441064,6159486.692844,1446015.576371,0.000000
58,121.792297,75.734848,-830617.708260,1340051.440910,6159486.692903,1446015.576371,0.000000
59,121.792297,75.734848,-830617.708260,1340051.440910,6159486.692903,1446015.576371,0.000000
60,121.792297,75.734848,-830617.708165,1340051.440833,6159486.692932,1446015.576371,0.000000
61,121.792297,75.734848,-830617.708165,1340051.440833,6159486.692932,1446015.576371,0.000000
62,121.792297,75.734848,-830617.708117,1340051.440794,6159486.692947,1446015.576371,0.000000
63,121.792297,75.734848,-830617.708117,1340051.440794,6159486.692947,1446015.576371,0.000000
64,121.792297,75.734848,-830617.708093,1340051.440775,6159486.692954,1446015.576371,0.000000
65,121.792297,75.734848,-830617.708093,1340051.440775,6159486.692954,1446015.576371,0.000000
66,121.792297,75.734848,-830617.708081,1340051.440765,6159486.692958,1446015.576371,0.000000
67,121.792297,75.734848,-830617.708081,1340051.440765,6159486.692958,1446015.576371,0.000000
68,121.792297,75.734848,-830617.708075,1340051.440760,6159486.692960,1446015.576371,0.000000
69,121.792297,75.734848,-830617.708075,1340051.440760,6159486.692960,1446015.576371,0.000000
70,121.792297,75.734848,-830617.708072,1340051.440758,6159486.692961,1446015.576371,0.000000
71,121.792297,75.734848,-830617.708072,1340051.440758,6159486.692961,1446015.576371,0.000000
72,121.792297,75.734848,-830617.708071,1340051.440757,6159486.692961,1446015.576371,0.000000
73,121.792297,75.734848,-830617.708071,1340051.440757,6159486.692961,1446015.576371,0.000000
74,121.792297,75.734848,-830617.708070,1340051.440756,6159486.692961,1446015.576371,0.000000
75,121.792297,75.734848,-830617.708070,1340051.440756,6159486.692961,1446015.576371,0.000000
76,121.792297,75.734848,-830617.708070,1340051.440756,6159486.692961,1446015.576371,0.000000
77,121.792297,75.734848,-830617.708070,1340051.440756,6159486.692961,1446015.576371,0.000000
78,121.792297,75.734848,-830617.708070,1340051.440756,6159486.692962,1446015.576371,0.000000
79,121.792297,75.734848,-830617.708070,1340051.440756,6159486.692962,1446015.576371,0.000000
80,121.792297,75.734848,-830617.708070,1340051.440756,6159486.692962,1446015.576371,0.000000
81,121.792297,75.734848,-830617.708070,1340051.440756,6159486.692962,1446015.576371,0.000000
