Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
0,-5.557938,-59.511490,3228869.218735,-314200.377789,-5473064.540225,1216188.522924,3.333333
1,-5.557938,-59.511490,3212090.822708,-454742.625855,-5473064.540225,1216188.522924,1.666667
2,-5.557938,-59.511490,3446548.889391,-487935.360052,-5326596.864113,1216188.522924,1.666667
3,-5.557938,-59.511490,3276160.952140,-427414.295083,-5437413.143585,1216188.522924,1.502313
4,-5.557938,-59.511490,3350910.204737,-427875.784603,-5391940.021811,1216188.522924,1.025923
5,-5.557938,-59.511490,3253054.904182,-370376.393161,-5455319.954796,1216188.522924,0.512961
6,-5.557938,-59.511490,3216134.327783,-328462.434674,-5479676.823786,1216188.522924,0.433420
7,-5.557938,-59.511490,3241095.601657,-342179.286325,-5464212.560139,1216188.522924,0.216710
8,-5.557938,-59.511490,3235015.616873,-328162.388685,-5468643.632623,1216188.522924,0.108355
9,-5.557938,-59.511490,3231950.697080,-321174.501436,-5470855.357569,1216188.522924,0.054177
10,-5.557938,-59.511490,3230412.024921,-317685.716550,-5471960.266750,1216188.522924,0.027089
11,-5.557938,-59.511490,3229641.138230,-315942.616078,-5472512.482959,1216188.522924,0.013544
12,-5.557938,-59.511490,3229255.307539,-315071.389120,-5472788.531461,1216188.522924,0.006772
13,-5.557938,-59.511490,3229062.295396,-314635.856496,-5472926.540810,1216188.522924,0.003386
14,-5.557938,-59.511490,3228965.765129,-314418.110402,-5472995.541759,1216188.522924,0.001693
15,-5.557938,-59.511490,3228917.493948,-314309.242411,-5473030.041302,1216188.522924,0.000847
16,-5.557938,-59.511490,3228893.356845,-314254.809679,-5473047.290841,1216188.522924,0.000423
17,-5.557938,-59.511490,3228881.287916,-314227.593629,-5473055.915552,1216188.522924,0.000212
18,-5.557938,-59.511490,3228875.253357,-314213.985683,-5473060.227893,1216188.522924,0.000106
19,-5.557938,-59.511490,3228872.236053,-314207.181729,-5473062.384060,1216188.522924,0.000053
20,-5.557938,-59.511490,3228870.727396,-314203.779758,-5473063.462143,1216188.522924,0.000026
21,-5.557938,-59.511490,3228869.973066,-314202.078773,-5473064.001184,1216188.522924,0.000013
22,-5.557938,-59.511490,3228869.595900,-314201.228281,-5473064.270704,1216188.522924,0.000007
23,-5.557938,-59.511490,3228869.407317,-314200.803035,-5473064.405465,1216188.522924,0.000003
24,-5.557938,-59.511490,3228869.313026,-314200.590412,-5473064.472845,1216188.522924,0.000002
25,-5.557938,-59.511490,3228869.265880,-314200.484101,-5473064.506535,1216188.522924,0.000001
26,-5.557938,-59.511490,3228869.242307,-314200.430945,-5473064.523380,1216188.522924,0.000000
27,-5.557938,-59.511490,3228869.230521,-314200.404367,-5473064.531802,1216188.522924,0.000000
28,-5.557938,-59.511490,3228869.224628,-314200.391078,-5473064.536013,1216188.522924,0.000000
29,-5.557938,-59.511490,3228869.221681,-314200.384434,-5473064.538119,1216188.522924,0.000000
30,-5.557938,-59.511490,3228869.220208,-314200.381111,-5473064.539172,1216188.522924,0.000000
31,-5.557938,-59.511490,3228869.219471,-314200.379450,-5473064.539698,1216188.522924,0.000000
32,-5.557938,-59.511490,3228869.219103,-314200.378620,-5473064.539962,1216188.522924,0.000000
33,-5.557938,-59.511490,3228869.219292,-314200.378406,-5473064.539863,1216188.522924,0.000000
34,-5.557938,-59.511490,3228869.219058,-314200.378359,-5473064.540003,1216188.522924,0.000000
35,-5.557938,-59.511490,3228869.219094,-314200.378240,-5473064.539988,1216188.522924,0.000000
36,-5.557938,-59.511490,3228869.218896,-314200.378074,-5473064.540114,1216188.522924,0.000000
37,-5.557938,-59.511490,3228869.218716,-314200.377848,-5473064.540232,1216188.522924,0.000000
38,-5.557938,-59.511490,3228869.218555,-314200.377564,-5473064.540343,1216188.522924,0.000000
39,-5.557938,-59.511490,3228869.218681,-314200.377762,-5473064.540258,1216188.522924,0.000000
40,-5.557938,-59.511490,3228869.218645,-314200.377676,-5473064.540284,1216188.522924,0.000000
41,-5.557938,-59.511490,3228869.218759,-314200.377836,-5473064.540208,1216188.522924,0.000000
42,-5.557938,-59.511490,3228869.218747,-314200.377812,-5473064.540216,1216188.522924,0.000000
43,-5.557938,-59.511490,3228869.218721,-314200.377782,-5473064.540233,1216188.522924,0.000000
44,-5.557938,-59.511490,3228869.218718,-314200.377773,-5473064.540235,1216188.522924,0.000000
45,-5.557938,-59.511490,3228869.218737,-314200.377799,-5473064.540223,1216188.522924,0.000000
46,-5.557938,-59.511490,3228869.218728,-314200.377788,-5473064.540228,1216188.522924,0.000000
47,-5.557938,-59.511490,3228869.218726,-314200.377778,-5473064.540231,1216188.522924,0.000000
48,-5.557938,-59.511490,3228869.218729,-314200.377786,-5473064.540228,1216188.522924,0.000000
49,-5.557938,-59.511490,3228869.218730,-314200.377784,-5473064.540228,1216188.522924,0.000000
50,-5.557938,-59.511490,3228869.218732,-314200.377786,-5473064.540227,1216188.522924,0.000000
51,-5.557938,-59.511490,3228869.218733,-314200.377788,-5473064.540226,1216188.522924,0.000000
52,-5.557938,-59.511490,3228869.218734,-314200.377789,-5473064.540225,1216188.522924,0.000000
53,-5.557938,-59.511490,3228869.218734,-314200.377789,-5473064.540225,1216188.522924,0.000000
54,-5.557938,-59.511490,3228869.218735,-314200.377789,-5473064.540225,1216188.522924,0.000000
55,-5.557938,-59.511490,3228869.218735,-314200.377789,-5473064.540225,1216188.522924,0.000000
56,-5.557938,-59.511490,3228869.218735,-314200.377789,-5473064.540225,1216188.522924,0.000000
57,-5.557938,-59.511490,3228869.218735,-314200.377789,-5473064.540225,1216188.522924,0.000000
