Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
0,-173.973404,-23.887802,-5802742.123050,-612616.230878,-2566926.083023,22814524486.447533,11.303883
1,176.026596,-1.387802,-6360952.096614,441834.075371,-153440.511404,14423201340.301645,17.280368
2,176.026596,-1.387802,-5816420.835363,2586402.950514,399156.930930,14423201340.301645,17.280368
3,146.026596,26.112198,-2359890.623596,3244942.155346,4941390.257424,2289386185.325427,17.280368
4,146.026596,26.112198,-5776452.197187,1437383.568163,2282987.866569,2289386185.325427,17.280368
5,146.026596,26.112198,-6074109.002387,1511451.003700,1221186.591848,2289386185.325427,11.303883
6,146.026596,36.112198,-3040490.997623,2933441.713002,4762155.671537,788215536.196606,11.303883
7,146.026596,36.112198,-5236484.841778,2328521.306910,2790228.860203,788215536.196606,6.666667
8,146.026596,36.112198,-4902234.442223,2714378.939287,3036238.845572,788215536.196606,4.859127
9,149.776596,35.487198,-4492499.910250,2617154.660962,3682011.523992,415311527.416484,4.007372
10,149.464096,32.205948,-4652734.143116,2744598.544817,3379776.749461,59882819.251304,2.412757
11,149.464096,32.205948,-4854964.158493,2450919.844882,3320936.491629,59882819.251304,2.412757
12,149.464096,32.205948,-4626306.867360,2611276.169013,3517917.967140,59882819.251304,1.806098
13,148.409409,33.631729,-4528230.408236,2784761.026275,3512508.645372,25187409.159726,1.113757
14,148.409409,33.631729,-4549484.821729,2918961.865567,3374277.236839,25187409.159726,1.113757
15,148.663315,32.547745,-4596585.963592,2798800.720013,3411787.490022,15222574.231071,0.857363
16,147.926010,32.618546,-4556607.427945,2855472.769037,3418403.332000,8851676.776047,0.581983
17,148.352036,33.107437,-4552667.598235,2806076.165757,3463945.612423,829570.551231,0.391478
18,148.352036,33.107437,-4512556.600593,2862128.325076,3470520.424735,829570.551231,0.391478
19,148.352036,33.107437,-4544705.834102,2844846.435541,3442854.096370,829570.551231,0.326944
20,148.352036,33.107437,-4566698.297721,2806959.885720,3444836.357662,829570.551231,0.229967
21,148.171028,32.942699,-4552240.054305,2825696.186471,3448627.278045,217931.209108,0.138281
22,148.342108,32.963523,-4559587.726541,2811431.749694,3450565.131883,142200.729170,0.110762
23,148.304302,33.030274,-4554301.324931,2812321.485022,3456774.033471,95012.733907,0.082339
24,148.247116,32.969799,-4554598.295695,2818787.954561,3451149.101077,32506.278252,0.049301
25,148.247116,32.969799,-4557020.270241,2813494.377438,3452263.760262,32506.278252,0.038387
26,148.291157,33.003032,-4555056.532680,2814231.526375,3454240.627080,13341.156114,0.029387
27,148.291157,33.003032,-4552633.999888,2819523.394698,3453126.232420,13341.156114,0.029387
28,148.253689,32.983420,-4554222.384256,2817832.855108,3452416.371108,5719.915167,0.026667
29,148.250894,32.992138,-4553637.270485,2817777.984728,3453227.391350,1867.193125,0.020034
30,148.271724,32.995406,-4554493.570120,2816018.534452,3453531.289309,1073.950049,0.010527
31,148.271724,32.995406,-4554143.985152,2817365.573631,3452897.870329,1073.950049,0.009126
32,148.257753,32.992070,-4553978.084716,2817235.042483,3453220.988598,404.110575,0.007205
33,148.261119,32.991167,-4554189.946244,2816996.187011,3453137.008798,190.102002,0.006226
34,148.265580,32.993512,-4554288.828770,2816567.082896,3453355.145919,85.839579,0.003348
35,148.265580,32.993512,-4554370.030727,2816554.922673,3453258.622782,85.839579,0.002445
36,148.263491,32.992080,-4554259.693762,2816778.595870,3453221.947077,29.201861,0.001292
37,148.262924,32.993118,-4554082.717404,2816908.663112,3453348.394408,28.875541,0.001292
38,148.264394,32.993055,-4554253.962248,2816675.878985,3453312.677567,22.921621,0.000770
39,148.263575,32.992583,-4554237.960750,2816755.956102,3453268.760722,8.873985,0.000647
40,148.263575,32.992583,-4554212.226863,2816753.335418,3453304.594918,8.873985,0.000465
41,148.263575,32.992583,-4554210.659073,2816794.029080,3453273.677945,8.873985,0.000273
42,148.263575,32.992583,-4554218.268439,2816764.164026,3453287.907143,8.873985,0.000224
43,148.263575,32.992583,-4554245.569875,2816726.090973,3453282.989928,8.873985,0.000224
44,148.263561,32.992724,-4554230.016907,2816752.593807,3453281.891238,8.732608,0.000167
45,148.263729,32.992695,-4554239.779376,2816740.182971,3453279.157956,8.703680,0.000097
46,148.263610,32.992646,-4554236.429453,2816751.172248,3453274.642662,8.499346,0.000077
