Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size97,148.263505,-32.998108,-4554231.046259,2816759.388850,-3453996.705807,1.049992,0.000000
95,148.263598,32.992664,-4554234.927881,2816751.553023,3453276.301192,8.476353,0.000000
90,148.263598,32.992664,-4554234.936270,2816751.540718,3453276.300173,8.476353,0.000000
93,148.263505,-32.997900,-4554231.048082,2816759.384706,-3453969.164121,1.049992,0.000000
