Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
0,90.753799,27.744553,-74317.087753,5648465.070855,2951481.241804,136875783330.957016,11.303883
1,113.253799,17.744553,-2399064.940706,5582954.084296,1931476.203569,20557274320.984951,17.280368
2,134.503799,-27.255447,-3977213.457745,4046705.005333,-2903406.772857,2568728041.296981,29.854974
3,157.003799,-37.255447,-2179046.435321,-389277.428818,-5961654.190900,2303729551.885204,29.854974
4,157.003799,-37.255447,-4025048.096218,4882114.139424,-800166.153853,2303729551.885204,17.280368
5,157.003799,-37.255447,-4436663.518661,4047142.889724,-2142321.635772,2303729551.885204,12.265155
6,141.691299,-26.005447,-4500982.812943,3555771.956019,-2779604.360823,2264390182.318058,10.648463
7,141.925674,-29.442947,-4376006.226741,3428061.793436,-3116749.126907,850971936.586183,8.571863
8,149.406143,-32.489822,-4635941.916830,2741017.541015,-3406730.036023,34763584.956193,4.455685
9,149.406143,-32.489822,-4462314.406503,2613784.218279,-3722198.557869,34763584.956193,4.455685
10,149.406143,-32.489822,-4482443.547912,3054907.565755,-3344147.580368,34763584.956193,2.539133
11,149.406143,-32.489822,-4516331.555186,2756464.580087,-3550660.243569,34763584.956193,1.833366
12,147.364517,-32.545975,-4532232.823734,2902440.108413,-3411756.522053,18268598.406469,1.105589
13,148.494125,-33.280228,-4551051.589765,2789529.898510,-3480278.118039,5022497.874254,0.909398
14,148.494125,-33.280228,-4589215.289926,2793827.837899,-3426343.002694,5022497.874254,0.658517
15,147.972723,-32.768410,-4551517.129398,2847117.385847,-3432537.302791,3642296.343405,0.392492
16,148.450578,-32.862890,-4570398.493270,2806169.402124,-3441445.057438,1741662.986601,0.324407
17,148.352888,-33.047939,-4556114.162329,2808106.946621,-3458675.383629,206940.179909,0.236578
18,148.352888,-33.047939,-4557389.430468,2827107.803312,-3441268.201414,206940.179909,0.139519
19,148.352888,-33.047939,-4543079.109452,2828968.791316,-3458484.653925,206940.179909,0.139519
20,148.204220,-32.954681,-4553521.599943,2822838.665697,-3449940.352122,135367.437286,0.116343
21,148.184046,-33.024135,-4548950.467609,2822222.683433,-3456391.785502,134850.592184,0.085052
22,148.273511,-33.018673,-4553644.597602,2815297.373405,-3455893.125962,26744.058052,0.049622
23,148.273511,-33.018673,-4552418.282488,2820804.317817,-3453047.295100,26744.058052,0.040247
24,148.275485,-32.992969,-4555073.186164,2815963.696928,-3453510.523139,3644.210808,0.030472
25,148.275485,-32.992969,-4553379.616049,2818211.562675,-3453867.156253,3644.210808,0.017754
26,148.275485,-32.992969,-4553938.592512,2816194.338325,-3454793.236439,3644.210808,0.013898
27,148.263746,-33.000881,-4554086.889263,2816643.696701,-3454244.325351,565.647208,0.012753
28,148.257557,-32.996929,-4553983.503897,2817259.921092,-3453875.017344,422.804120,0.008106
29,148.257557,-32.996929,-4554552.624578,2816456.807916,-3453783.877629,422.804120,0.004813
30,148.263279,-32.998657,-4554190.328861,2816758.979992,-3454046.692174,23.206275,0.004441
31,148.263279,-32.998657,-4554316.929912,2816731.375259,-3453870.188345,23.206275,0.003066
32,148.263279,-32.998657,-4554116.077888,2817001.008835,-3453914.822907,23.206275,0.001693
33,148.262210,-32.997553,-4554181.646001,2816871.109180,-3453934.181027,22.672224,0.001111
34,148.263494,-32.997485,-4554249.676183,2816772.107842,-3453928.951169,9.614810,0.000777
35,148.263066,-32.998088,-4554201.212257,2816789.191532,-3453987.767706,5.452249,0.000598
36,148.263066,-32.998088,-4554266.387526,2816688.425105,-3453980.359454,5.452249,0.000598
37,148.263601,-32.997770,-4554240.311685,2816754.575869,-3453955.418196,1.708287,0.000544
38,148.263601,-32.997770,-4554241.613424,2816728.941348,-3453974.478531,1.708287,0.000350
39,148.263393,-32.997980,-4554221.444132,2816765.695726,-3453976.630344,1.663199,0.000208
40,148.263325,-32.997825,-4554224.618477,2816775.181580,-3453961.116380,1.500582,0.000147
41,148.263480,-32.997836,-4554233.098082,2816763.389602,-3453963.234996,1.295823,0.000095
42,148.263398,-32.997905,-4554225.507854,2816767.711245,-3453969.675323,1.190607,0.000073
43,148.263553,-32.997916,-4554233.678869,2816743.199966,-3453973.320457,1.087854,0.000073
44,148.263553,-32.997916,-4554231.066223,2816762.381848,-3453966.712510,1.087854,0.000066
45,148.263457,-32.997900,-4554228.660702,2816763.210321,-3453969.191970,1.077412,0.000045
46,148.263491,-32.997891,-4554230.838504,2816760.752739,-3453968.330429,1.056183,0.000041
47,148.263513,-32.997906,-4554231.155235,2816758.509234,-3453969.732961,1.052754,0.000024
48,148.263513,-32.997906,-4554232.164952,2816757.841319,-3453968.951558,1.052754,0.000015
49,148.263505,-32.997896,-4554231.249299,2816759.464008,-3453968.836344,1.050774,0.000009
50,148.263505,-32.997896,-4554230.720924,2816759.559272,-3453969.451200,1.050774,0.000006
51,148.263508,-32.997903,-4554231.070173,2816759.010437,-3453969.438367,1.050593,0.000004
52,148.263504,-32.997901,-4554230.940330,2816759.398247,-3453969.294278,1.050126,0.000003
53,148.263506,-32.997899,-4554231.127275,2816759.334175,-3453969.101333,1.050035,0.000002
54,148.263506,-32.997899,-4554231.015618,2816759.544098,-3453969.077525,1.050035,0.000002
55,148.263504,-32.997900,-4554231.005888,2816759.418692,-3453969.191853,1.050002,0.000001
56,148.263504,-32.997900,-4554231.092064,2816759.292601,-3453969.181128,1.050002,0.000001
57,148.263505,-32.997900,-4554231.088126,2816759.344911,-3453969.143912,1.050001,0.000001
58,148.263504,-32.997900,-4554231.024479,2816759.426402,-3453969.161260,1.049995,0.000001
59,148.263505,-32.997900,-4554231.031095,2816759.402174,-3453969.172220,1.049994,0.000001
60,148.263505,-32.997900,-4554231.057956,2816759.379599,-3453969.155326,1.049993,0.000001
61,148.263505,-32.997900,-4554231.054549,2816759.373129,-3453969.165029,1.049993,0.000001
62,148.263505,-32.997900,-4554231.043674,2816759.389269,-3453969.166199,1.049992,0.000001
63,148.263505,-32.997900,-4554231.053534,2816759.380399,-3453969.160470,1.049992,0.000001
64,148.263505,-32.997900,-4554231.042659,2816759.396539,-3453969.161639,1.049992,0.000001
65,148.263505,-32.997900,-4554231.048350,2816759.386652,-3453969.162194,1.049992,0.000001
66,148.263505,-32.997900,-4554231.052719,2816759.370803,-3453969.169311,1.049992,0.000001
67,148.263505,-32.997900,-4554231.046266,2816759.386143,-3453969.165336,1.049992,0.000001
68,148.263505,-32.997900,-4554231.048083,2816759.384707,-3453969.164120,1.049992,0.000001
69,148.263505,-32.997900,-4554231.046533,2816759.388088,-3453969.163411,1.049992,0.000000
70,148.263505,-32.997900,-4554231.047308,2816759.386397,-3453969.163765,1.049992,0.000000
71,148.263505,-32.997900,-4554231.047696,2816759.385552,-3453969.163943,1.049992,0.000000
72,148.263505,-32.997900,-4554231.048197,2816759.384617,-3453969.164044,1.049992,0.000000
73,148.263505,-32.997900,-4554231.047966,2816759.385002,-3453969.164034,1.049992,0.000000
74,148.263505,-32.997900,-4554231.048004,2816759.384938,-3453969.164036,1.049992,0.000000
75,148.263505,-32.997900,-4554231.048044,2816759.384822,-3453969.164078,1.049992,0.000000
76,148.263505,-32.997900,-4554231.048053,2816759.384819,-3453969.164068,1.049992,0.000000
77,148.263505,-32.997900,-4554231.048068,2816759.384738,-3453969.164114,1.049992,0.000000
78,148.263505,-32.997900,-4554231.048060,2816759.384772,-3453969.164097,1.049992,0.000000
79,148.263505,-32.997900,-4554231.048068,2816759.384747,-3453969.164107,1.049992,0.000000
80,148.263505,-32.997900,-4554231.048075,2816759.384727,-3453969.164113,1.049992,0.000000
81,148.263505,-32.997900,-4554231.048083,2816759.384702,-3453969.164123,1.049992,0.000000
82,148.263505,-32.997900,-4554231.048083,2816759.384705,-3453969.164121,1.049992,0.000000
83,148.263505,-32.997900,-4554231.048085,2816759.384701,-3453969.164122,1.049992,0.000000
84,148.263505,-32.997900,-4554231.048084,2816759.384704,-3453969.164121,1.049992,0.000000
85,148.263505,-32.997900,-4554231.048083,2816759.384707,-3453969.164120,1.049992,0.000000
86,148.263505,-32.997900,-4554231.048083,2816759.384706,-3453969.164121,1.049992,0.000000
87,148.263505,-32.997900,-4554231.048082,2816759.384705,-3453969.164122,1.049992,0.000000
88,148.263505,-32.997900,-4554231.048083,2816759.384706,-3453969.164121,1.049992,0.000000
89,148.263505,-32.997900,-4554231.048083,2816759.384706,-3453969.164121,1.049992,0.000000
90,148.263505,-32.997900,-4554231.048082,2816759.384706,-3453969.164122,1.049992,0.000000
91,148.263505,-32.997900,-4554231.048082,2816759.384706,-3453969.164122,1.049992,0.000000
92,148.263505,-32.997900,-4554231.048082,2816759.384706,-3453969.164122,1.049992,0.000000
93,148.263505,-32.997900,-4554231.048082,2816759.384706,-3453969.164121,1.049992,0.000000
