Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
74,165.820251,0.205231,-6183768.481447,1562408.559581,22693.189902,0.954155,0.000000
71,166.576385,0.302452,-6203802.227651,1480656.449335,33443.268335,0.955647,0.000000
75,166.418716,-0.084015,-6199783.388405,1497741.848276,-9289.882643,0.955505,0.000000
67,164.021866,-2.853737,-6124176.016624,1753550.146286,-315422.055146,0.956823,0.000000
79,164.823300,0.046401,-6155684.957116,1669774.774454,5130.759062,0.955429,0.000000
72,165.846274,-0.008064,-6184516.795789,1559609.820740,-891.667861,0.956265,0.000000
83,164.822205,-0.195740,-6155619.345735,1669883.364968,-21643.739418,0.955050,0.000000
104,164.746220,-0.559013,-6153144.107679,1677975.794046,-61811.537223,0.955414,0.000000
109,165.099064,0.620821,-6163292.836625,1640033.243974,68645.477410,0.955536,0.000000
74,165.639219,1.335739,-6177172.615548,1581522.093583,147685.277638,0.956800,0.000000
94,164.056168,2.380230,-6127523.415563,1750540.117928,263118.025380,0.958174,0.000000
83,164.859625,0.034759,-6156743.209295,1665872.076162,3843.419753,0.955375,0.000000
87,164.888434,0.069105,-6157576.728257,1662775.283731,7641.249915,0.955405,0.000000
83,164.687079,-0.788091,-6151121.631338,1684247.527167,-87139.882224,0.955713,0.000000
69,165.637436,0.565384,-6178492.346115,1582064.897420,62515.922331,0.956037,0.000000
74,165.944122,-0.175011,-6187142.638981,1549038.587471,-19351.649842,0.955126,0.000000
84,166.569839,-0.836872,-6203061.568355,1481228.764096,-92533.302317,0.956216,0.000000
83,164.252464,-0.574360,-6138439.421462,1730934.012324,-63508.442202,0.954947,0.000000
84,165.106139,-0.155040,-6163832.295299,1639361.811058,-17143.451019,0.955205,0.000000
80,165.101475,0.113332,-6163709.271322,1639866.309021,12531.542435,0.955812,0.000000
75,166.024643,-0.187180,-6189309.342936,1540340.931978,-20697.208820,0.956376,0.000000
88,165.821442,1.494698,-6181750.325345,1561762.038260,165256.732074,0.952538,0.000000
79,165.758711,-0.318224,-6182031.440173,1569035.494117,-35187.174658,0.956536,0.000000
88,164.899366,-0.724877,-6157408.806145,1661469.520444,-80150.621112,0.955550,0.000000
76,165.635212,-1.182957,-6177421.672348,1582046.244973,-130795.473559,0.955839,0.000000
83,164.978865,-0.082066,-6160191.626797,1653054.086233,-9074.410758,0.955151,0.000000
73,166.022583,-0.180054,-6189256.409901,1540564.063121,-19909.276585,0.955908,0.000000
74,165.808594,-0.130829,-6183473.847765,1563672.625812,-14466.293847,0.952107,0.000000
87,166.000164,-0.334507,-6188578.721913,1542967.168207,-36987.714836,0.955809,0.000000
70,165.593143,0.297615,-6177483.428723,1586896.283830,32908.423754,0.955757,0.000000
82,166.007698,-1.167786,-6187609.502729,1541861.323716,-129118.291460,0.954470,0.000000
78,165.398370,-0.472938,-6171927.073936,1607854.058782,-52294.168711,0.955462,0.000000
72,166.176270,1.459660,-6191400.563836,1523473.145281,161383.692971,0.955937,0.000000
70,166.222290,1.027374,-6193629.725947,1518746.711436,113595.200406,0.953665,0.000000
90,164.807300,-0.109033,-6155209.349841,1671491.285753,-12056.220142,0.955520,0.000000
100,164.515841,-0.228845,-6146589.357732,1702770.165256,-25304.291071,0.955497,0.000000
96,164.591342,-0.199425,-6148839.571509,1694672.233505,-22051.268887,0.954948,0.000000
82,165.035358,0.327334,-6161724.927026,1646954.352237,36194.571733,0.955547,0.000000
90,165.150682,-0.327293,-6165027.419089,1634548.858799,-36189.971470,0.955836,0.000000
75,165.197231,-0.410860,-6166295.807540,1629524.407451,-45430.172251,0.955514,0.000000
100,164.252183,-0.606104,-6138396.131343,1730954.304782,-67018.282049,0.955620,0.000000
83,165.603729,-0.726349,-6177366.229969,1585649.500719,-80313.393018,0.955049,0.000000
76,165.749946,0.288744,-6181808.083881,1569985.404318,31927.496895,0.956199,0.000000
93,164.807970,0.149462,-6155219.151147,1671416.710468,16526.685073,0.955431,0.000000
72,165.538029,0.081898,-6176030.602358,1592857.504509,9055.779783,0.956136,0.000000
96,164.949331,0.206219,-6159305.368267,1656220.249068,22802.490051,0.955210,0.000000
70,165.974003,0.878883,-6187255.195056,1545638.218603,97178.156731,0.956017,0.000000
93,164.688562,0.088864,-6151735.902423,1684244.570809,9826.117868,0.955461,0.000000
82,165.790810,0.286257,-6182927.560687,1565576.486586,31652.528006,0.956170,0.000000
99,164.446545,-0.536911,-6144306.163244,1710141.833630,-59367.655214,0.955280,0.000000
79,166.018315,1.256363,-6187694.068714,1540664.637948,138910.510533,0.956351,0.000000
75,165.913483,0.335892,-6186236.458492,1552327.715551,37140.775625,0.954457,0.000000
69,166.235138,-0.413544,-6194799.067493,1517560.892436,-45726.906224,0.954356,0.000000
89,164.845074,-0.843510,-6155658.385612,1667256.439861,-93267.190551,0.956092,0.000000
89,165.175667,0.725811,-6165348.133558,1631756.687063,80253.909676,0.954498,0.000000
88,165.117656,0.844244,-6163519.450938,1637952.054004,93348.326640,0.955967,0.000000
79,164.805799,-0.568879,-6154875.265869,1671573.712750,-62902.376559,0.955108,0.000000
79,166.746689,0.031494,-6208260.839011,1462230.055920,3482.441621,0.955783,0.000000
80,164.502663,0.338692,-6146139.586423,1704167.771050,37450.376990,0.955462,0.000000
83,164.744303,-0.161025,-6153354.736061,1678254.426313,-17805.249926,0.954910,0.000000
81,164.757451,0.287058,-6153687.120587,1676827.995491,31741.080830,0.955054,0.000000
82,165.775595,0.750335,-6182061.650139,1567104.235169,82965.480635,0.955445,0.000000
76,165.310638,2.189911,-6165190.833866,1616184.085811,242090.040916,0.953366,0.000000
66,-107.892502,-87.303741,-92489.902465,-286482.428706,-6349667.716448,13.042453,0.000000
76,165.195190,0.656807,-6165992.792011,1629679.303095,72624.393704,0.955236,0.000000
86,166.540588,0.977173,-6202065.716466,1484338.247170,108045.047597,0.954507,0.000000
66,165.572571,0.865173,-6176296.545731,1588955.508851,95662.353036,0.954771,0.000000
72,167.866898,-0.225891,-6235613.828862,1340568.416294,-24977.682858,0.956440,0.000000
75,165.610794,-0.555191,-6177766.712680,1584940.389500,-61388.905799,0.955669,0.000000
86,165.972796,0.222705,-6187899.334845,1545937.552687,24625.370882,0.955502,0.000000
75,165.108185,0.046623,-6163911.218715,1639147.132516,5155.329334,0.955480,0.000000
73,166.054756,1.071289,-6189076.106866,1536829.045295,118450.248951,0.956227,0.000000
82,164.801666,-0.674301,-6154632.647054,1671984.482525,-74558.674490,0.955038,0.000000
68,165.280731,2.326904,-6163769.033088,1619250.297781,257226.454363,0.953904,0.000000
77,167.533585,1.086143,-6226646.321940,1376585.547537,120092.481662,0.940618,0.000000
83,165.333084,0.921753,-6169506.669644,1614732.730229,101917.854586,0.954507,0.000000
81,165.462115,-0.280282,-6173847.627563,1601021.577380,-30991.900487,0.955851,0.000000
77,166.224056,-0.033936,-6194664.633029,1518798.044404,-3752.398305,0.956458,0.000000
90,165.493823,-0.449194,-6174617.601631,1597574.863161,-49668.850349,0.955657,0.000000
73,165.315094,-1.243240,-6168349.719215,1616499.546185,-137459.831386,0.955509,0.000000
106,164.798218,0.159712,-6154931.640558,1672463.486405,17659.999575,0.955614,0.000000
92,164.888010,0.407687,-6157414.050478,1662780.191273,45079.281765,0.955170,0.000000
83,164.962781,-0.425087,-6159565.212496,1654739.795567,-47003.224861,0.955227,0.000000
80,164.828049,-1.596779,-6153450.905105,1668621.297817,-176540.271316,0.954059,0.000000
79,166.192641,-0.525646,-6193573.124550,1522130.938325,-58122.121183,0.956362,0.000000
68,165.021454,-0.147926,-6161404.542434,1648470.899426,-16356.829071,0.954200,0.000000
84,166.188921,-2.081501,-6189673.720621,1521598.822682,-230110.805612,0.956440,0.000000
81,166.958710,1.223274,-6212223.533017,1438921.059468,135252.592666,0.956399,0.000000
85,165.456594,0.717977,-6173285.207251,1601510.680019,79387.703313,0.953741,0.000000
84,165.166470,-0.243435,-6165522.221121,1632861.871929,-26917.572264,0.955267,0.000000
80,166.126227,-0.149469,-6192042.504260,1529367.914752,-16527.449596,0.956787,0.000000
77,164.979996,0.560120,-6159938.130961,1652855.758875,61933.855649,0.955609,0.000000
75,164.693571,-0.617409,-6151535.697460,1683611.651334,-68268.231005,0.955462,0.000000
89,165.886429,-0.621330,-6185247.105300,1555184.261260,-68701.824173,0.954686,0.000000
88,165.723553,0.322330,-6181065.010201,1572828.048072,35641.274606,0.955587,0.000000
69,164.914474,-1.405361,-6156496.225324,1659481.752036,-155381.525626,0.955851,0.000000
70,166.202148,0.584045,-6193764.876861,1521088.310277,64579.302340,0.956325,0.000000
103,164.574389,0.053773,-6148372.166860,1696501.015676,5945.931191,0.954836,0.000000
81,165.246198,-0.710449,-6167372.725084,1624171.392108,-78555.461613,0.955946,0.000000
