Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
0,-39.982841,50.955292,3084789.120798,-2586871.556274,4930413.063641,2369616.693392,8.819171
1,-48.732841,54.705292,2436071.886663,-2776130.065682,5182497.076597,2128810.835443,7.120003
2,-48.732841,54.705292,2691878.676914,-3170825.559717,4819104.639899,2128810.835443,4.899157
3,-48.732841,54.705292,2833146.510855,-2793102.890225,4968512.521919,2128810.835443,3.104534
4,-51.506279,52.322479,2431594.762007,-3057621.308910,5024815.066862,1923714.926371,2.459111
5,-51.017998,61.756073,1903693.666489,-2352376.383913,5595702.015213,1846412.684313,4.183782
6,-56.320732,61.707245,1680801.889626,-2522232.768581,5593124.928868,1828804.801876,5.039899
7,-56.320732,61.707245,1794257.997599,-2439850.992203,5594413.980258,1828804.801876,2.519950
8,-56.320732,61.707245,1830637.279221,-2556369.999836,5530661.980675,1828804.801876,2.250375
9,-54.635246,59.070831,1902058.686464,-2679946.469293,5447995.830031,1823802.316578,1.378008
10,-54.635246,59.070831,1810739.072182,-2579828.417928,5526347.188492,1823802.316578,1.303330
11,-51.714828,55.893303,2220984.483592,-2813751.015359,5257790.000832,1799980.582087,2.402904
12,-51.714828,55.893303,2315339.701855,-2901877.614056,5169029.719719,1799980.582087,2.402904
13,-48.494041,51.318909,3033125.515017,-3078292.190411,4675210.074414,1795901.516292,2.402904
14,-47.484386,51.825443,2669541.827051,-2911700.307100,4990822.564747,1781746.821315,2.728831
15,-47.484386,51.825443,2438007.102985,-2890310.740307,5119203.054432,1781746.821315,1.421663
16,-47.484386,51.825443,2458545.007859,-2812566.879142,5152353.238228,1781746.821315,1.421663
17,-47.484386,51.825443,2553365.745149,-2903184.356816,5055710.888013,1781746.821315,0.710832
18,-47.484386,51.825443,2611361.787067,-2907988.983860,5023440.097331,1781746.821315,0.355416
19,-47.484386,51.825443,2664131.351394,-2931622.576755,4982102.111650,1781746.821315,0.355416
20,-47.484386,51.825443,2694657.437022,-2928134.151210,4967812.212058,1781746.821315,0.203835
21,-47.484386,51.825443,2691068.963103,-2914057.710815,4977955.611676,1781746.821315,0.160319
22,-47.484386,51.825443,2673123.053881,-2925795.094062,4980720.551420,1781746.821315,0.160319
23,-47.484386,51.825443,2648038.132291,-2909194.526933,5003636.701649,1781746.821315,0.160319
24,-47.484386,51.825443,2651601.982019,-2902781.360874,5005461.337822,1781746.821315,0.126878
25,-47.484386,51.825443,2666839.256816,-2906262.585604,4995403.882258,1781746.821315,0.105310
26,-47.484386,51.825443,2654304.316955,-2908230.228038,5000894.859076,1781746.821315,0.105310
27,-47.484386,51.825443,2667079.697884,-2913559.477296,4991052.365541,1781746.821315,0.086909
28,-47.484386,51.825443,2661921.622267,-2909974.420604,4995862.791573,1781746.821315,0.043454
29,-47.484386,51.825443,2665731.364980,-2910839.652550,4993343.697544,1781746.821315,0.021727
30,-47.484386,51.825443,2667636.506440,-2911270.552054,4992083.385925,1781746.821315,0.010864
31,-47.484386,51.825443,2668589.144394,-2911485.572641,4991453.039023,1781746.821315,0.005432
32,-47.484386,51.825443,2669065.480140,-2911592.975637,4991137.817805,1781746.821315,0.002716
33,-47.484386,51.825443,2669303.652200,-2911646.650310,4990980.195256,1781746.821315,0.001358
34,-47.484386,51.825443,2669422.739277,-2911673.480941,4990901.380997,1781746.821315,0.000679
35,-47.484386,51.825443,2669482.283077,-2911686.894579,4990861.973121,1781746.821315,0.000339
36,-47.484386,51.825443,2669512.055042,-2911693.600979,4990842.268996,1781746.821315,0.000170
37,-47.484386,51.825443,2669526.941041,-2911696.954075,4990832.416887,1781746.821315,0.000085
38,-47.484386,51.825443,2669534.384044,-2911698.630596,4990827.490821,1781746.821315,0.000042
39,-47.484386,51.825443,2669538.105547,-2911699.468850,4990825.027785,1781746.821315,0.000021
40,-47.484386,51.825443,2669539.966299,-2911699.887976,4990823.796266,1781746.821315,0.000011
41,-47.484386,51.825443,2669540.896675,-2911700.097538,4990823.180507,1781746.821315,0.000005
42,-47.484386,51.825443,2669541.361863,-2911700.202319,4990822.872627,1781746.821315,0.000003
43,-47.484386,51.825443,2669541.594457,-2911700.254709,4990822.718687,1781746.821315,0.000001
44,-47.484386,51.825443,2669541.710754,-2911700.280905,4990822.641717,1781746.821315,0.000001
45,-47.484386,51.825443,2669541.768902,-2911700.294002,4990822.603232,1781746.821315,0.000000
46,-47.484386,51.825443,2669541.797976,-2911700.300551,4990822.583989,1781746.821315,0.000000
47,-47.484386,51.825443,2669541.812513,-2911700.303826,4990822.574368,1781746.821315,0.000000
48,-47.484386,51.825443,2669541.819782,-2911700.305463,4990822.569558,1781746.821315,0.000000
49,-47.484386,51.825443,2669541.823416,-2911700.306281,4990822.567152,1781746.821315,0.000000
50,-47.484386,51.825443,2669541.824618,-2911700.306264,4990822.566524,1781746.821315,0.000000
51,-47.484386,51.825443,2669541.824926,-2911700.306477,4990822.566237,1781746.821315,0.000000
52,-47.484386,51.825443,2669541.825233,-2911700.306691,4990822.565950,1781746.821315,0.000000
53,-47.484386,51.825443,2669541.826142,-2911700.306895,4990822.565348,1781746.821315,0.000000
54,-47.484386,51.825443,2669541.826464,-2911700.306959,4990822.565141,1781746.821315,0.000000
55,-47.484386,51.825443,2669541.826757,-2911700.307029,4990822.564944,1781746.821315,0.000000
56,-47.484386,51.825443,2669541.827079,-2911700.307093,4990822.564736,1781746.821315,0.000000
57,-47.484386,51.825443,2669541.827344,-2911700.307171,4990822.564550,1781746.821315,0.000000
58,-47.484386,51.825443,2669541.827065,-2911700.307096,4990822.564742,1781746.821315,0.000000
59,-47.484386,51.825443,2669541.827117,-2911700.307119,4990822.564700,1781746.821315,0.000000
60,-47.484386,51.825443,2669541.827072,-2911700.307103,4990822.564733,1781746.821315,0.000000
61,-47.484386,51.825443,2669541.827062,-2911700.307102,4990822.564740,1781746.821315,0.000000
62,-47.484386,51.825443,2669541.827072,-2911700.307105,4990822.564733,1781746.821315,0.000000
63,-47.484386,51.825443,2669541.827056,-2911700.307101,4990822.564744,1781746.821315,0.000000
64,-47.484386,51.825443,2669541.827056,-2911700.307101,4990822.564743,1781746.821315,0.000000
65,-47.484386,51.825443,2669541.827053,-2911700.307101,4990822.564745,1781746.821315,0.000000
66,-47.484386,51.825443,2669541.827053,-2911700.307101,4990822.564745,1781746.821315,0.000000
67,-47.484386,51.825443,2669541.827052,-2911700.307100,4990822.564746,1781746.821315,0.000000
68,-47.484386,51.825443,2669541.827050,-2911700.307100,4990822.564747,1781746.821315,0.000000
69,-47.484386,51.825443,2669541.827051,-2911700.307100,4990822.564747,1781746.821315,0.000000
70,-47.484386,51.825443,2669541.827051,-2911700.307100,4990822.564746,1781746.821315,0.000000
71,-47.484386,51.825443,2669541.827051,-2911700.307100,4990822.564747,1781746.821315,0.000000
72,-47.484386,51.825443,2669541.827051,-2911700.307100,4990822.564747,1781746.821315,0.000000
73,-47.484386,51.825443,2669541.827050,-2911700.307100,4990822.564747,1781746.821315,0.000000
74,-47.484386,51.825443,2669541.827051,-2911700.307100,4990822.564747,1781746.821315,0.000000
75,-47.484386,51.825443,2669541.827050,-2911700.307100,4990822.564747,1781746.821315,0.000000
