Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
124,168.541687,1.444489,-6249044.371701,1266648.295459,159706.692883,1275993.345178,0.000000
124,49.124695,31.724167,3553606.566499,4105970.248440,3334454.468432,1197727.922106,0.000000
99,83.443741,-62.949226,332075.238381,2889360.116236,-5657406.625809,777246.295281,0.000000
59,-8.912064,-33.924431,5233980.437210,-820748.536792,-3539494.266885,1144220.649281,0.000000
67,-35.054764,87.021301,272226.443279,-191003.035673,6348106.088909,1193482.991372,0.000000
106,-40.064957,59.614182,2475226.008174,-2081747.768838,5478860.139673,1455551.208271,0.000000
73,20.518585,-52.154354,3672632.200538,1374498.912633,-5013358.963936,1166863.792314,0.000000
98,147.457642,-55.430283,-3057751.202801,1951181.903873,-5228711.541951,686821.307333,0.000000
68,12.303207,-66.848076,2457065.753143,535871.057648,-5841772.637354,975454.290419,0.000000
98,148.264813,33.075444,-4550038.182173,2814022.525250,3460972.900769,1337.160151,0.000000
159,-95.865330,16.258643,-625883.562242,-6092603.697523,1774222.789323,1373046.689105,0.000000
102,107.375732,-63.390350,-855445.728660,2733787.805822,-5679599.173847,767836.020367,0.000000
84,-155.794769,88.281235,-175070.950715,-78699.216662,6353873.088434,1229954.443213,0.000000
113,93.198486,42.522278,-262682.580521,4700650.307066,4288538.940311,1267649.888953,0.000000
63,37.193802,-64.090782,2226071.903391,1689301.018721,-5714144.139281,1126394.675525,0.000000
57,29.906937,-3.155212,5520476.103418,3175303.955912,-348712.552300,1055027.827155,0.000000
81,60.251818,-19.937212,2976245.643968,5207733.344694,-2161163.848015,1314563.754511,0.000000
79,-76.199902,77.380238,333461.933343,-1357603.736078,6202184.933093,1189218.261752,0.000000
118,90.585938,-70.778255,-21538.118635,2106027.138643,-6000181.731516,908297.105753,0.000000
72,23.662292,-10.037216,5753080.548396,2520911.299940,-1104302.181692,1079178.009304,0.000000
79,99.738199,64.402422,-467384.240375,2723376.641929,5729239.455868,822973.309136,0.000000
65,-82.000443,10.774986,872068.755802,-6205439.364691,1184564.540828,1454740.125053,0.000000
60,61.183243,-79.566910,558532.011605,1015262.486976,-6250965.742174,1206589.406895,0.000000
80,-42.562256,-55.638493,2657549.464217,-2440512.950977,-5241829.767122,1265502.727728,0.000000
98,98.494804,-63.017883,-428618.056165,2869730.480509,-5660882.788570,1152350.106103,0.000000
63,51.722000,-67.033058,1546117.693769,1959270.819536,-5849852.878231,1068781.361139,0.000000
65,73.504471,26.809189,1617453.951222,5461998.076448,2859361.735436,1241516.214857,0.000000
70,51.675980,22.460602,3656893.993595,4626441.911904,2421625.675338,1252771.707832,0.000000
71,-71.392509,-55.687332,1149864.147822,-3415275.120437,-5244896.895963,1178213.820098,0.000000
61,25.425644,68.913986,2078468.731834,988069.764251,5928527.759549,1090115.260761,0.000000
151,-57.927963,31.660461,2885327.571351,-4604596.920634,3328444.052749,1221783.101282,0.000000
132,-130.120178,-82.325584,-550681.380831,-653487.922325,-6299435.880995,1191151.964410,0.000000
