Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
69,96.863373,1.621006,-761898.286491,6329913.663315,179218.135110,0.087993,0.000000
92,91.773514,-16.012222,-189785.105383,6129308.104260,-1748028.073824,0.088464,0.000000
73,96.825119,5.319717,-754730.236577,6305842.878037,587396.035111,0.088050,0.000000
80,96.424377,6.187500,-709530.989538,6301407.401313,682875.808958,0.088106,0.000000
78,97.236911,2.524166,-802694.548223,6321229.039239,279019.362271,0.088059,0.000000
91,95.637796,-10.466393,-616227.039582,6242365.831966,-1151015.168886,0.088172,0.000000
72,67.235519,16.693970,2364616.489001,5634976.459291,1820419.335405,0.090734,0.000000
81,76.517883,13.206886,1447934.407943,6039384.494957,1447697.357732,0.089816,0.000000
80,96.731145,-5.077478,-744671.113797,6309482.720836,-560718.632157,0.088029,0.000000
80,94.484996,-7.008313,-495055.926795,6311412.083054,-773046.704031,0.088189,0.000000
67,165.883804,-83.816433,-668485.562839,168112.863114,-6319521.013150,0.610147,0.000000
82,98.921509,4.206863,-986482.243192,6284108.963316,464761.400317,0.088038,0.000000
76,80.962936,-18.504166,950361.509312,5975326.908172,-2011379.453516,0.089369,0.000000
70,92.594635,14.814842,-279197.489376,6161136.807942,1620302.393871,0.088322,0.000000
97,97.731090,-10.599691,-843466.494721,6213020.584828,-1165511.061774,0.088310,0.000000
79,98.047256,-7.844269,-884574.422255,6256626.697561,-864721.134549,0.088069,0.000000
67,95.876190,-2.919418,-652146.552915,6336443.414135,-322675.704056,0.088047,0.000000
83,97.487244,1.814240,-830692.206512,6320607.600243,200575.370797,0.088019,0.000000
89,70.594818,-3.401237,2115405.493387,6005285.884371,-375872.953244,0.090687,0.000000
82,95.464859,8.791042,-600334.459885,6275049.722900,968329.352017,0.088227,0.000000
74,97.526520,6.402374,-830264.921287,6284010.877249,706494.958449,0.088009,0.000000
74,94.089066,10.154854,-447728.355522,6262892.326171,1117112.408294,0.088191,0.000000
61,75.802002,-16.097069,1503440.549138,5942412.284280,-1757050.934565,0.089541,0.000000
72,96.889862,9.789337,-754061.183267,6240483.842541,1077294.352656,0.088079,0.000000
79,82.017761,-2.298546,884999.269319,6311292.211916,-254093.241215,0.088957,0.000000
78,98.146797,-2.612890,-902911.116456,6307250.093173,-288820.322897,0.088047,0.000000
72,92.130234,7.725533,-234944.220735,6316259.415930,851710.567186,0.088409,0.000000
83,96.041809,9.227200,-662695.608026,6261174.561179,1015973.774032,0.088235,0.000000
110,99.374414,-0.015740,-1038905.293834,6292956.724110,-1740.482712,0.088004,0.000000
72,94.528336,2.187683,-503202.804868,6353623.838575,241843.881521,0.088170,0.000000
75,97.921356,7.422752,-871677.548783,6264688.669936,818517.224530,0.088062,0.000000
88,93.637965,-11.923405,-396029.318873,6228841.329474,-1309113.463358,0.088454,0.000000
80,94.014336,13.286434,-434633.578120,6193280.919774,1456263.785572,0.088231,0.000000
92,97.244629,0.317375,-804308.926812,6327122.481623,35093.355176,0.088040,0.000000
80,79.142639,-13.557510,1168152.955329,6090538.775332,-1485434.911600,0.088950,0.000000
71,94.710846,-7.324059,-519572.760028,6305070.312855,-807692.676326,0.088089,0.000000
71,98.039734,-1.668919,-891669.132590,6312787.254622,-184513.896281,0.087947,0.000000
83,99.030197,-0.262939,-1001069.984462,6299018.929055,-29074.239611,0.088018,0.000000
77,74.239090,16.356903,1662775.531654,5891462.989093,1784658.965115,0.089505,0.000000
72,94.891937,2.723389,-543296.369158,6347773.901945,301025.624667,0.088156,0.000000
84,97.525144,-6.503827,-829948.934924,6282780.712958,-717643.329051,0.088095,0.000000
68,92.224197,-13.307991,-240929.977747,6203287.579931,-1458584.746851,0.088415,0.000000
73,92.578537,13.624405,-278921.945275,6193535.245640,1492628.589151,0.088517,0.000000
78,83.735718,20.588051,651769.880877,5937591.366843,2228757.248914,0.088994,0.000000
73,97.515228,-2.368195,-833486.903339,6317985.134328,-261788.342553,0.088028,0.000000
82,97.476822,7.410736,-823068.989721,6271433.120792,817199.427308,0.088120,0.000000
94,98.072906,-1.549286,-895376.070266,6312637.724152,-171290.708812,0.087998,0.000000
68,85.907578,16.088814,437463.720307,6114272.407217,1756173.235522,0.089085,0.000000
