Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
83,142.891991,0.626686,-5086259.476496,3847825.633823,69294.007328,0.865539,0.000000
93,143.450212,-2.029989,-5120616.459315,3795947.254339,-224418.545935,0.865886,0.000000
92,143.220752,0.424590,-5108418.536901,3818700.387358,46948.263222,0.865573,0.000000
76,143.337068,-0.483215,-5116119.153037,3808291.262429,-53430.544954,0.865745,0.000000
76,143.300110,-0.254066,-5113792.271100,3811688.032374,-28093.125414,0.865702,0.000000
85,143.325626,-1.799400,-5113033.590818,3807581.529428,-198935.339490,0.865775,0.000000
82,143.956319,0.958736,-5156444.434603,3752385.805000,106006.695557,0.865796,0.000000
78,143.709589,0.878503,-5140352.597921,3774640.082768,97136.066522,0.863313,0.000000
97,143.813315,-0.388375,-5147661.198931,3765681.765439,-42943.967651,0.866090,0.000000
99,143.091599,0.374252,-5099828.642367,3830229.153143,41382.390822,0.865577,0.000000
62,21.461761,-12.211205,5802456.287794,2281176.123609,-1340247.070052,2.246658,0.000000
60,-12.842560,14.660088,6017424.588215,-1371826.633718,1603742.710079,1.802179,0.000000
63,76.608948,77.938080,309671.110167,1300764.305957,6215495.538029,1.279067,0.000000
80,143.149048,3.388271,-5094912.625046,3818552.792469,374441.695364,0.865779,0.000000
90,144.011296,2.621259,-5155396.456862,3744062.116282,289744.781277,0.866308,0.000000
74,143.972870,1.385887,-5156746.663635,3750327.736073,153228.824877,0.865606,0.000000
100,143.291243,0.606940,-5112967.297017,3812304.134503,67110.675915,0.865693,0.000000
81,143.286959,-0.281151,-5112906.041215,3812853.318847,-31087.939422,0.865551,0.000000
82,142.965028,-1.221766,-5090313.045260,3840699.613979,-135085.838002,0.865509,0.000000
92,143.547565,2.537010,-5125262.078333,3785913.973914,280438.174535,0.864211,0.000000
80,143.331317,-2.061819,-5112627.600373,3806489.938550,-227935.975933,0.865664,0.000000
83,143.743027,-2.476406,-5138384.032304,3768580.730279,-273743.273791,0.866144,0.000000
77,143.366058,0.250534,-5118177.585240,3805800.466939,27702.535484,0.865444,0.000000
96,143.471822,0.142568,-5125226.957360,3796370.639965,15764.373137,0.865588,0.000000
55,25.779526,-1.856506,5740353.533298,2772465.113961,-205246.646990,2.523346,0.000000
105,143.381806,0.324839,-5119190.312090,3804368.974900,35918.619788,0.865551,0.000000
103,143.085815,0.058235,-5099547.460868,3830823.089226,6439.310493,0.865470,0.000000
91,143.301650,-2.217966,-5110139.047197,3808751.397661,-245189.995584,0.865557,0.000000
83,143.154800,0.797516,-5103667.612833,3824314.320972,88181.949319,0.864744,0.000000
99,143.687448,-1.112549,-5138531.237923,3776359.947537,-123011.678662,0.866082,0.000000
100,143.917275,1.329216,-5153225.235497,3755417.053352,146964.130571,0.865584,0.000000
70,45.451813,-7.423759,4437062.448900,4507598.104992,-818627.666886,3.681530,0.000000
65,20.439194,19.417786,5638725.697152,2101415.113012,2107021.208118,2.128374,0.000000
78,143.504486,0.545273,-5127175.579865,3793289.141199,60292.256148,0.864758,0.000000
87,143.444866,0.201804,-5123424.522275,3798769.731436,22314.279609,0.865649,0.000000
112,143.222171,-0.223285,-5108613.894925,3818649.235748,-24689.460924,0.865740,0.000000
99,143.224330,0.283045,-5108734.410756,3818439.234039,31297.373158,0.865545,0.000000
80,143.661353,1.440247,-5136160.652406,3778221.507797,159237.841414,0.865311,0.000000
88,127.065151,66.487116,-1538017.905708,2036197.260749,5825829.789437,1.146554,0.000000
88,143.780121,-6.652390,-5111181.754960,3743543.522168,-733964.551300,0.865992,0.000000
121,142.963330,0.012774,-5091498.135754,3841830.523847,1412.510645,0.865679,0.000000
91,143.264869,2.582263,-5106341.057571,3811022.059917,285437.133527,0.864925,0.000000
120,142.829738,1.142160,-5081374.726118,3852818.061531,126285.339111,0.865769,0.000000
93,143.446579,-2.115158,-5120102.139856,3796069.111368,-233830.019420,0.865606,0.000000
70,143.452637,0.678284,-5123614.614951,3797833.870492,74999.011342,0.865352,0.000000
78,143.408333,-2.873734,-5114635.905248,3797309.849659,-317630.463528,0.865820,0.000000
75,142.169971,-30.344437,-4351325.660152,3378888.299925,-3203442.400653,0.923664,0.000000
84,143.276844,0.099638,-5112286.301068,3813795.768744,11017.392619,0.865559,0.000000
72,143.750671,3.819778,-5132308.125539,3763071.540737,422062.698410,0.860772,0.000000
75,143.591461,-2.728943,-5127376.440617,3781407.553077,-301639.095098,0.865703,0.000000
76,143.546968,-0.315609,-5130140.153807,3789599.914308,-34898.061276,0.865709,0.000000
94,143.518258,-0.543654,-5128088.605590,3792057.605259,-60113.297024,0.865482,0.000000
75,143.632690,1.039490,-5135042.014020,3781359.028621,114934.647135,0.865940,0.000000
55,16.501633,-19.060356,5782218.392163,1712950.346405,-2069665.295471,2.001623,0.000000
63,-18.393661,-82.056786,839134.329868,-279039.737871,-6295357.452536,1.644373,0.000000
65,143.551514,-0.139172,-5130503.075687,3789238.890655,-15388.784094,0.865087,0.000000
80,143.381485,1.409714,-5117711.647926,3803314.631371,155862.665551,0.865554,0.000000
75,143.443451,-2.802422,-5117276.042491,3794406.791106,-309754.674495,0.865324,0.000000
99,143.655855,-0.405710,-5137282.251737,3779806.424388,-44860.759628,0.865910,0.000000
87,143.424531,1.993530,-5119028.142723,3798326.417138,220389.532133,0.865731,0.000000
93,143.309013,-0.737999,-5114013.026867,3810616.573260,-81601.509760,0.865678,0.000000
52,7.983444,1.001465,6315363.269652,885705.614055,110730.724652,1.899276,0.000000
71,143.056903,-1.395955,-5096113.534507,3832267.804840,-154341.705876,0.865764,0.000000
65,69.039406,78.656143,450238.977048,1175328.104315,6231756.842042,1.301354,0.000000
59,13.746796,-38.586758,4849072.393126,1186273.040360,-3956561.908187,1.747282,0.000000
78,143.395382,-1.451168,-5118542.109007,3802005.018554,-160445.055101,0.865489,0.000000
106,143.197282,0.614173,-5106701.698288,3820678.793204,67910.479308,0.865724,0.000000
79,143.792618,0.533016,-5146196.846790,3767465.012676,58937.025567,0.865894,0.000000
132,143.428037,0.905497,-5121704.693740,3799826.432957,100120.640325,0.865630,0.000000
109,143.105884,-0.093678,-5100884.810061,3829033.523723,-10358.394568,0.865455,0.000000
98,143.060379,0.448959,-5097693.428387,3832971.729451,49642.857251,0.865621,0.000000
100,143.033183,0.047075,-5096027.153243,3835506.689745,5205.237699,0.865382,0.000000
78,143.101429,0.983800,-5099847.002276,3828874.481970,108777.753700,0.865676,0.000000
93,143.828498,1.778002,-5146314.100422,3762603.148147,196570.360416,0.866141,0.000000
104,143.375331,1.106530,-5117893.886727,3804303.386880,122346.289752,0.865582,0.000000
72,144.299789,1.864929,-5176841.165824,3719966.596073,206177.516466,0.862584,0.000000
112,143.256839,-1.646783,-5108865.264439,3814020.896443,-182067.289447,0.865137,0.000000
67,57.695251,-77.703270,728280.265766,1151814.102492,-6209964.897683,1.328117,0.000000
98,143.319457,-1.473794,-5113448.204352,3808746.339685,-162946.091840,0.865788,0.000000
