Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
92,148.159755,-32.868592,-4555683.248169,2829075.298919,-3441883.944313,0.903211,0.000000
102,148.158672,32.859196,-4555903.908700,2829331.651943,3440851.864900,0.902490,0.000000
99,148.158685,32.859175,-4555905.605969,2829331.355478,3440849.874796,0.902490,0.000000
109,148.158669,32.859183,-4555904.376855,2829332.346200,3440850.682133,0.902490,0.000000
98,148.159842,-32.868622,-4555685.306598,2829066.998010,-3441886.172713,0.903211,0.000000
97,148.159858,-32.868698,-4555682.200647,2829063.332618,-3441893.248834,0.903211,0.000000
99,148.158656,32.859196,-4555903.110848,2829332.997040,3440851.815596,0.902490,0.000000
95,148.159731,-32.868589,-4555682.158774,2829077.325693,-3441883.721818,0.903211,0.000000
90,148.159854,-32.868643,-4555684.764057,2829065.380787,-3441888.206396,0.903211,0.000000
104,148.159720,-32.868531,-4555682.478648,2829078.681547,-3441876.666497,0.903211,0.000000
102,148.158677,32.859178,-4555905.072527,2829331.826218,3440850.191892,0.902490,0.000000
100,148.158670,32.859186,-4555904.285161,2829332.171911,3440850.945084,0.902490,0.000000
89,148.158673,32.859194,-4555904.045891,2829331.633643,3440851.699414,0.902490,0.000000
113,148.159792,-32.868611,-4555683.338856,2829071.338534,-3441885.215958,0.903211,0.000000
87,148.158839,32.859339,-4555904.813732,2829313.886642,3440865.184731,0.902490,0.000000
92,148.158677,32.859165,-4555905.703409,2829332.269818,3440848.999836,0.902490,0.000000
107,148.158671,32.859183,-4555904.519340,2829332.153098,3440850.652458,0.902490,0.000000
97,148.159721,-32.868543,-4555681.955577,2829078.225231,-3441877.726762,0.903211,0.000000
89,148.158683,32.859174,-4555905.565606,2829331.522013,3440849.791861,0.902490,0.000000
99,148.158671,32.859185,-4555904.390642,2829332.110241,3440850.856725,0.902490,0.000000
112,148.159782,-32.868607,-4555683.811328,2829072.652256,-3441885.364779,0.903211,0.000000
97,148.158670,32.859197,-4555903.750610,2829331.825448,3440851.931105,0.902490,0.000000
100,148.158678,32.859179,-4555905.047020,2829331.778823,3440850.264151,0.902490,0.000000
101,148.158670,32.859182,-4555904.490684,2829332.283020,3440850.584029,0.902490,0.000000
92,148.159798,-32.868618,-4555683.319959,2829070.608532,-3441885.836815,0.903211,0.000000
99,148.159784,-32.868609,-4555683.768658,2829072.456227,-3441885.580927,0.903211,0.000000
103,148.158670,32.859185,-4555904.395271,2829332.161155,3440850.809052,0.902490,0.000000
102,148.158672,32.859185,-4555904.472982,2829332.004263,3440850.834992,0.902490,0.000000
92,148.159785,-32.868608,-4555683.881150,2829072.460816,-3441885.429283,0.903211,0.000000
102,148.158671,32.859184,-4555904.466009,2829332.157866,3440850.718704,0.902490,0.000000
94,148.158672,32.859181,-4555904.648558,2829332.198998,3440850.445019,0.902490,0.000000
98,148.159831,-32.868631,-4555684.237722,2829067.613630,-3441887.075385,0.903211,0.000000
109,148.158669,32.859183,-4555904.428685,2829332.350839,3440850.610178,0.902490,0.000000
97,148.159847,-32.868620,-4555685.619407,2829066.672180,-3441886.027474,0.903211,0.000000
96,148.158697,32.859192,-4555905.347324,2829329.836350,3440851.455747,0.902490,0.000000
107,148.158664,32.859194,-4555903.625647,2829332.411527,3440851.616764,0.902490,0.000000
94,148.158604,32.859124,-4555904.223765,2829339.394666,3440845.126473,0.902490,0.000000
85,148.158673,32.859181,-4555904.743438,2829332.039311,3440850.450662,0.902490,0.000000
96,148.159795,-32.868614,-4555683.355366,2829070.949995,-3441885.511476,0.903211,0.000000
95,148.158674,32.859181,-4555904.724667,2829332.026312,3440850.485966,0.902490,0.000000
92,148.158670,32.859184,-4555904.410433,2829332.195832,3440850.760787,0.902490,0.000000
100,148.158684,32.859179,-4555905.369826,2829331.252747,3440850.269280,0.902490,0.000000
99,148.159839,-32.868615,-4555685.465098,2829067.440944,-3441885.602693,0.903211,0.000000
101,148.158673,32.859183,-4555904.607781,2829332.046359,3440850.623321,0.902490,0.000000
85,148.159885,-32.868660,-4555685.443179,2829062.411158,-3441889.738076,0.903211,0.000000
109,148.158669,32.859188,-4555904.192218,2829332.160751,3440851.076438,0.902490,0.000000
92,148.158659,32.859193,-4555903.380053,2829332.811671,3440851.612943,0.902490,0.000000
90,148.159835,-32.868668,-4555682.551471,2829066.119969,-3441890.511864,0.903211,0.000000
105,148.158668,32.859184,-4555904.288030,2829332.416255,3440850.741737,0.902490,0.000000
99,148.158670,32.859184,-4555904.432135,2829332.218474,3440850.713752,0.902490,0.000000
100,148.158678,32.859176,-4555905.195355,2829331.865929,3440849.997913,0.902490,0.000000
80,148.159841,-32.868618,-4555685.414523,2829067.211813,-3441885.856260,0.903211,0.000000
100,148.159844,-32.868638,-4555684.593327,2829066.319583,-3441887.664381,0.903211,0.000000
93,148.159798,-32.868617,-4555683.359794,2829070.645926,-3441885.753911,0.903211,0.000000
113,148.158662,32.859176,-4555904.449261,2829333.108413,3440849.964351,0.902490,0.000000
90,148.159881,-32.868612,-4555687.714631,2829064.254186,-3441885.246967,0.903211,0.000000
104,148.159795,-32.868613,-4555683.444437,2829071.010588,-3441885.344899,0.903211,0.000000
107,148.159751,-32.868582,-4555683.516989,2829075.939934,-3441883.067525,0.903211,0.000000
97,148.159717,-32.868527,-4555682.515110,2829079.059206,-3441876.310216,0.903211,0.000000
90,148.158672,32.859182,-4555904.605164,2829332.097068,3440850.585345,0.902490,0.000000
98,148.158681,32.859174,-4555905.470612,2829331.684777,3440849.783856,0.902490,0.000000
91,148.159847,-32.868622,-4555685.532674,2829066.625453,-3441886.179656,0.903211,0.000000
98,148.158675,32.859178,-4555904.939760,2829332.014950,3440850.212356,0.902490,0.000000
96,148.159847,-32.868615,-4555685.869760,2829066.821569,-3441885.576357,0.903211,0.000000
94,148.158671,32.859183,-4555904.537634,2829332.139172,3440850.639772,0.902490,0.000000
105,148.158737,32.859240,-4555904.855816,2829325.078311,3440855.988403,0.902490,0.000000
91,148.159799,-32.868617,-4555683.385319,2829070.595589,-3441885.761451,0.903211,0.000000
92,148.159865,-32.868663,-4555684.304833,2829063.828926,-3441890.077171,0.903211,0.000000
92,148.158674,32.859183,-4555904.679829,2829331.947334,3440850.609445,0.902490,0.000000
103,148.159760,-32.868601,-4555683.014372,2829074.646869,-3441884.784063,0.903211,0.000000
105,148.159796,-32.868613,-4555683.442295,2829070.949352,-3441885.397711,0.903211,0.000000
107,148.158679,32.859177,-4555905.217656,2829331.741219,3440850.070443,0.902490,0.000000
98,148.159872,-32.868621,-4555686.793040,2829064.617189,-3441886.162247,0.903211,0.000000
109,148.158670,32.859183,-4555904.489029,2829332.247411,3440850.615290,0.902490,0.000000
113,148.159823,-32.868617,-4555684.591518,2829068.663187,-3441885.753323,0.903211,0.000000
93,148.158673,32.859196,-4555903.943977,2829331.599585,3440851.861268,0.902490,0.000000
91,148.158731,32.859250,-4555904.050490,2829325.326964,3440856.844474,0.902490,0.000000
100,148.158725,32.859250,-4555903.731217,2829325.771820,3440856.901035,0.902490,0.000000
91,148.159779,-32.868598,-4555684.118142,2829073.193607,-3441884.519411,0.903211,0.000000
87,148.159792,-32.868605,-4555684.371260,2829071.970920,-3441885.184892,0.903211,0.000000
107,148.159777,-32.868590,-4555684.425872,2829073.588995,-3441883.792010,0.903211,0.000000
94,148.159751,-32.868588,-4555683.195063,2829075.767055,-3441883.631921,0.903211,0.000000
104,148.158670,32.859186,-4555904.274369,2829332.173122,3440850.958288,0.902490,0.000000
115,148.159796,-32.868613,-4555683.434543,2829070.959694,-3441885.399460,0.903211,0.000000
102,148.159782,-32.868602,-4555684.026992,2829072.836689,-3441884.930656,0.903211,0.000000
92,148.158676,32.859180,-4555904.909417,2829331.831255,3440850.402300,0.902490,0.000000
97,148.159721,-32.868517,-4555683.247953,2829079.076426,-3441875.332655,0.903211,0.000000
110,148.159802,-32.868628,-4555682.987263,2829069.958109,-3441886.805262,0.903211,0.000000
85,148.159854,-32.868630,-4555685.458925,2829065.756076,-3441886.986419,0.903211,0.000000
94,148.158670,32.859185,-4555904.391024,2829332.195629,3440850.786481,0.902490,0.000000
111,148.159794,-32.868614,-4555683.320157,2829071.070551,-3441885.459338,0.903211,0.000000
99,148.159794,-32.868613,-4555683.339616,2829071.118731,-3441885.394417,0.903211,0.000000
96,148.158727,32.859237,-4555904.534114,2829325.990246,3440855.666665,0.902490,0.000000
111,148.159843,-32.868620,-4555685.403570,2829067.027322,-3441886.021289,0.903211,0.000000
101,148.159828,-32.868617,-4555684.864630,2829068.278261,-3441885.708525,0.903211,0.000000
110,148.159820,-32.868620,-4555684.285467,2829068.788503,-3441886.053387,0.903211,0.000000
91,148.158659,32.859195,-4555903.293799,2829332.780127,3440851.752148,0.902490,0.000000
99,148.158673,32.859180,-4555904.794200,2829332.096977,3440850.336799,0.902490,0.000000
96,148.159848,-32.868626,-4555685.408276,2829066.375523,-3441886.547263,0.903211,0.000000
99,148.158673,32.859184,-4555904.541858,2829331.976669,3440850.766944,0.902490,0.000000
