Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
44,-92.371826,-25.022045,-239324.972095,-5778027.365956,-2681287.493936,26318.517557,0.000000
59,-21.527954,-19.639503,5590145.929879,-2205168.220751,-2130153.133507,29408.980699,0.000000
54,-8.691242,41.101143,4757944.210833,-727323.474400,4170893.951419,31926.186636,0.000000
56,-174.838455,-52.259117,-3896336.589481,-351957.819971,-5020502.608407,26581.297274,0.000000
53,-122.475700,-18.382492,-3251017.625529,-5107854.636818,-1998603.672684,26919.593384,0.000000
41,170.877106,-88.384644,-178119.239064,28603.083515,-6354209.097194,28399.544282,0.000000
63,30.649597,57.528030,2953005.550311,1749854.646787,5357699.288396,25373.026694,0.000000
55,-62.076981,-71.373955,956829.866495,-1805382.793214,-6021737.135736,28011.634103,0.000000
41,-62.485855,43.125183,2153904.246334,-4135118.782855,4337662.387279,28448.962436,0.000000
38,99.344269,74.941879,-269889.793086,1640171.543451,6137083.459233,26515.038775,0.000000
67,-81.082634,18.218216,939421.743858,-5987148.782773,1981340.585976,26878.107806,0.000000
42,178.654541,-79.000862,-1220519.166651,28666.344416,-6239213.819670,25972.366569,0.000000
35,-123.684219,12.133194,-3458903.645221,-5189503.046821,1331811.286160,29311.457705,0.000000
43,-87.497223,-10.785301,273631.394222,-6260226.267174,-1185685.377495,29220.749786,0.000000
55,83.864594,-57.671581,365420.545150,3399443.329142,-5366265.784605,24234.220671,0.000000
32,21.971695,30.082726,5122475.258531,2066671.251553,3178312.223799,29441.649078,0.000000
44,-19.770218,-56.137810,3352148.736688,-1204879.887988,-5273007.286446,28202.113987,0.000000
62,-128.868820,-43.091473,-2927482.160846,-3632111.088877,-4334928.243969,29618.004297,0.000000
56,125.805664,25.808533,-3361387.244543,4659707.371778,2759981.249856,26050.875357,0.000000
70,-42.119315,1.814474,4728625.501211,-4275537.435946,200601.322378,26721.678325,0.000000
53,45.106491,-47.052761,3072589.167659,3084031.996501,-4645763.092413,27353.079197,0.000000
44,-167.605347,-61.707466,-2960299.694278,-650574.499624,-5593136.620898,27626.315196,0.000000
46,134.915955,49.861282,-2908771.500637,2917317.624335,4852857.012897,23991.491379,0.000000
49,-103.432917,81.677737,-215166.254246,-900877.314900,6289369.323085,27906.196047,0.000000
47,177.314575,13.248085,-6202667.668510,290929.024857,1452134.342936,29231.452706,0.000000
42,99.615417,65.831787,-437399.285216,2581834.623671,5796293.337053,23698.306764,0.000000
33,86.384949,12.949944,391996.192392,6204591.508024,1420008.839428,25125.245732,0.000000
50,-131.843475,-79.872574,-750601.436900,-838221.109985,-6257056.659342,28198.806332,0.000000
48,10.874008,73.635880,1770177.914361,340049.803773,6097613.254684,29668.888432,0.000000
77,20.004272,3.861710,5979808.584059,2176977.345814,426689.006395,29867.005569,0.000000
58,27.825180,64.265610,2455857.998339,1296206.674589,5722633.371972,29273.653090,0.000000
38,-161.830353,86.100952,-413459.240375,-135695.813952,6341940.219506,24886.863867,0.000000
74,-121.561737,45.555618,-2341619.029912,-3811949.100166,4530799.773792,29421.503675,0.000000
48,104.934311,76.573845,-382872.680629,1435481.337040,6181899.194365,25919.453651,0.000000
59,-61.198364,75.572037,768054.356012,-1396991.218957,6154983.488032,28442.594303,0.000000
45,-47.955892,65.873499,1750856.302552,-1941515.093833,5798196.036459,29308.645413,0.000000
33,-55.030609,-79.832603,647398.919522,-925633.560361,-6256270.346459,27143.836524,0.000000
68,26.050110,48.665512,3791683.810276,1853434.505720,4766073.359682,29158.830668,0.000000
60,-156.821953,-87.344131,-272601.596268,-116713.580021,-6349878.341838,29760.693017,0.000000
36,165.759735,87.632767,-256206.863747,65021.916745,6351291.043009,27581.820761,0.000000
35,79.015564,63.027939,552680.233058,2847422.635274,5661391.217228,26803.461587,0.000000
62,-22.167496,59.033081,3046756.737953,-1241342.550053,5445833.243592,27695.589395,0.000000
47,29.432304,-4.573128,5537387.800291,3124272.307471,-505144.302335,30104.411279,0.000000
49,-34.371536,-73.745285,1478136.171671,-1011022.740260,-6101042.181158,28729.897456,0.000000
48,158.310944,-75.987785,-1439539.705619,572543.952855,-6166383.534766,26374.153369,0.000000
61,147.316467,37.048492,-4289763.432486,2752238.430034,3821689.737881,9376.173037,0.000000
56,43.497620,32.692589,3897565.536328,3698343.837060,3425316.659126,26797.728888,0.000000
48,125.963135,-1.926605,-3743550.813198,5159533.590177,-212993.628248,27351.346120,0.000000
50,-65.080002,-47.946457,1803447.259144,-3881646.330076,-4712890.631204,27315.550874,0.000000
55,38.466156,84.058594,518648.380014,412051.586476,6322377.298964,28497.905983,0.000000
