Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
56,-172.054432,69.423954,-2226620.261408,-310774.251211,5948757.665134,655692.771460,0.000000
68,-78.675768,15.671492,1206154.082908,-6022953.427183,1711755.962894,837270.370455,0.000000
53,-74.808983,22.686539,1542770.197948,-5681858.282728,2444728.660584,789194.572810,0.000000
49,-167.698775,58.739281,-3241775.222149,-706893.883855,5428921.767562,718850.930888,0.000000
55,109.652893,-0.675041,-2144954.148409,6006179.695987,-74640.501005,807956.891934,0.000000
68,126.645508,86.218018,-251942.639174,338678.733741,6342815.967716,671867.481449,0.000000
64,-107.373499,23.368538,-1749207.389940,-5590788.107628,2514237.547063,664732.873405,0.000000
61,-0.718918,-70.112091,2176001.145840,-27304.771180,-5975305.531971,588185.548083,0.000000
51,133.307129,-88.011566,-152306.493811,161583.439588,-6352898.833205,678903.292582,0.000000
53,104.577572,-64.659967,-688944.802217,2649150.610631,-5741586.426393,688251.329582,0.000000
58,-98.715118,15.008850,-933666.606045,-6090789.490131,1641045.997611,706152.958532,0.000000
62,-49.967142,-41.159734,3093235.502120,-3682084.122063,-4175794.996680,710029.886730,0.000000
50,-10.460800,76.625000,1455508.700328,-268732.707660,6183222.676804,767307.469004,0.000000
64,-88.893315,35.684211,100172.865827,-5185548.334995,3699788.143692,615291.008481,0.000000
41,148.151174,33.090305,-4543683.771916,2822566.651853,3462353.894618,38.181817,0.000000
47,-14.664978,-65.679230,2548320.690371,-666874.819164,-5789308.218463,635081.388308,0.000000
70,54.294174,26.133286,3344067.296657,4652763.670667,2792326.500744,701753.200039,0.000000
56,-78.976892,36.949504,975787.996473,-5009207.366919,3812916.194316,730659.574009,0.000000
61,-49.690063,7.142952,4094346.167285,-4826190.290130,787823.180962,579913.851296,0.000000
67,153.819046,-11.685242,-5605917.215918,2756138.927621,-1283324.799726,539460.718469,0.000000
66,151.440002,-22.776299,-5167791.980583,2812892.890112,-2453896.618302,47562.800923,0.000000
56,-43.929703,0.659294,4593178.288504,-4424702.776609,72899.407313,850044.711090,0.000000
47,-173.448257,-47.896397,-4256291.924967,-488837.261036,-4709160.476778,757721.895370,0.000000
63,5.484634,47.957733,4259618.378129,409001.698485,4713730.357683,657182.203534,0.000000
46,72.408615,64.142838,842989.028232,2658825.136751,5716677.402857,433812.591481,0.000000
59,178.459534,64.179385,-2784588.074745,74885.028816,5718453.179879,613165.725885,0.000000
52,22.155777,-25.012707,5356382.677036,2181078.007576,-2680350.075001,658573.727620,0.000000
48,-137.883968,52.745796,-2870152.444120,-2594840.873567,5053468.824801,864920.920873,0.000000
52,-13.561371,-11.157631,6083877.713159,-1467503.763036,-1226117.591604,722309.700164,0.000000
48,71.813690,49.784485,1287819.093994,3920080.600744,4847346.210300,450947.675920,0.000000
53,21.291672,-7.843712,5887557.360280,2294476.874100,-864660.104679,682096.730155,0.000000
67,-111.101517,30.586952,-1978474.612375,-5126932.745094,3226556.642112,990003.739969,0.000000
53,-91.247643,27.593697,-123167.926751,-5655375.657129,2936675.938463,1006537.373925,0.000000
51,-45.217495,29.163715,3926436.154654,-3956359.419430,3089759.133228,808553.581915,0.000000
47,72.969620,-62.815697,855682.513785,2793512.863576,-5650622.612084,419888.146273,0.000000
58,-169.255836,-29.723698,-5446325.665761,-1033442.448630,-3143812.152925,801072.311176,0.000000
66,-173.385620,-13.785553,-6154350.007032,-713647.926376,-1509949.838011,898954.860426,0.000000
43,-47.996078,-66.753540,1689356.728094,-1875962.510050,-5837619.622378,936744.952912,0.000000
60,-156.035172,13.671684,-5664229.685116,-2517712.404112,1497711.680732,794227.098440,0.000000
42,173.832733,74.570084,-1692414.642520,182876.837128,6126172.304560,746173.236942,0.000000
132,36.802399,30.388687,4409158.159789,3298759.642136,3207615.844529,730761.246356,0.000000
64,-125.351700,-72.602364,-1106798.716000,-1560200.844789,-6064121.221367,938111.652580,0.000000
60,95.563599,-52.568352,-376646.517352,3866631.572670,-5041491.242802,644884.496013,0.000000
40,-70.800362,44.052338,1509942.386040,-4336052.014844,4412272.991642,896595.909675,0.000000
42,-137.186966,85.558975,-363507.965577,-336765.703795,6337538.528789,820185.717008,0.000000
56,109.312137,26.206582,-1893753.606700,5404041.430731,2799614.611403,907594.838488,0.000000
56,77.423386,28.324127,1223457.781649,5483948.374329,3008173.274852,934454.518536,0.000000
46,-126.394562,60.022247,-1895704.203556,-2571781.655730,5501716.029153,844481.613123,0.000000
54,-46.968796,-31.701649,3706447.936611,-3970341.420306,-3332330.422841,768373.568771,0.000000
54,-86.231781,53.572677,249447.681707,-3787382.720451,5108644.683227,712121.740256,0.000000
