Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
0,-68.517166,38.811760,1822488.338124,-4630724.309669,3976055.257182,37612.563259,2.429563
1,-69.142166,37.561760,1618764.375610,-4705812.711001,3976055.257182,37214.079735,1.214782
2,-69.142166,37.561760,1812801.793302,-4680869.129651,3921758.622731,37214.079735,0.607391
3,-69.142166,37.561760,1698784.689701,-4768678.343012,3866999.960365,37214.079735,0.607391
4,-69.142166,37.561760,1791315.573375,-4779559.162534,3811785.851370,37214.079735,0.607391
5,-69.142166,37.561760,1747858.657698,-4762153.667292,3853238.873069,37214.079735,0.391492
6,-69.142166,37.561760,1758966.578992,-4712790.469877,3908112.016023,37214.079735,0.391492
7,-69.142166,37.561760,1807693.103331,-4705743.834217,3894436.634869,37214.079735,0.195746
8,-69.064041,37.718010,1805072.772912,-4718131.103086,3880732.582006,37188.960743,0.097873
9,-69.064041,37.718010,1810516.835072,-4720303.346111,3875586.191260,37188.960743,0.048937
10,-69.064041,37.718010,1811832.278504,-4714118.410300,3882447.153082,37188.960743,0.048937
11,-69.064041,37.718010,1806388.425799,-4711941.661743,3887588.185973,37188.960743,0.048937
12,-69.064041,37.718010,1799631.839317,-4715948.059726,3885874.955266,37188.960743,0.048937
13,-69.064041,37.718010,1798305.009235,-4722133.597446,3879017.564543,37188.960743,0.048937
14,-69.064041,37.718010,1803746.158081,-4724312.134932,3873869.835842,37188.960743,0.048937
15,-69.064041,37.718010,1801689.922323,-4720133.626092,3879875.129060,37188.960743,0.024468
16,-69.064041,37.718010,1807794.414178,-4719218.575009,3878159.888479,37188.960743,0.024468
17,-69.064041,37.718010,1806433.495934,-4718675.176604,3879446.360747,37188.960743,0.012234
18,-69.064041,37.718010,1805247.709357,-4719040.238903,3879553.555440,37188.960743,0.009103
19,-69.064041,37.718010,1805796.865647,-4718630.492363,3879794.737126,37188.960743,0.006609
20,-69.064041,37.718010,1805434.812655,-4718380.830400,3880263.676252,37188.960743,0.003304
21,-69.064041,37.718010,1805207.029967,-4718420.841128,3880320.616588,37188.960743,0.002700
22,-69.064041,37.718010,1805253.791127,-4718255.974912,3880498.133301,37188.960743,0.001350
23,-69.064041,37.718010,1805174.970318,-4718152.322909,3880659.736337,37188.960743,0.001263
24,-69.064041,37.718010,1805169.126026,-4718172.932021,3880637.547554,37188.960743,0.001241
25,-69.064041,37.718010,1805166.203831,-4718183.236542,3880626.453135,37188.960743,0.001235
26,-69.064041,37.718010,1805164.742722,-4718188.388795,3880620.905918,37188.960743,0.001234
27,-69.064041,37.718010,1805164.012164,-4718190.964919,3880618.132308,37188.960743,0.001233
28,-69.064041,37.718010,1805163.646885,-4718192.252980,3880616.745502,37188.960743,0.001233
29,-69.064041,37.718010,1805163.464245,-4718192.897011,3880616.052099,37188.960743,0.001233
30,-69.064041,37.718010,1805163.372925,-4718193.219026,3880615.705398,37188.960743,0.001233
31,-69.064041,37.718010,1805163.327265,-4718193.380034,3880615.532047,37188.960743,0.001233
32,-69.064041,37.718010,1805163.304435,-4718193.460537,3880615.445372,37188.960743,0.001233
33,-69.064041,37.718010,1805163.293020,-4718193.500789,3880615.402034,37188.960743,0.001233
34,-69.064041,37.718010,1805163.287312,-4718193.520915,3880615.380365,37188.960743,0.001233
35,-69.064041,37.718010,1805163.284459,-4718193.530978,3880615.369531,37188.960743,0.001233
36,-69.064041,37.718010,1805163.283032,-4718193.536010,3880615.364113,37188.960743,0.001233
37,-69.064041,37.718010,1805163.282318,-4718193.538525,3880615.361405,37188.960743,0.001233
38,-69.064041,37.718010,1805163.281962,-4718193.539783,3880615.360051,37188.960743,0.001233
39,-69.064041,37.718010,1805163.281783,-4718193.540412,3880615.359373,37188.960743,0.001233
40,-69.064041,37.718010,1805163.281694,-4718193.540727,3880615.359035,37188.960743,0.001233
41,-69.064041,37.718010,1805163.281605,-4718193.541041,3880615.358696,37188.960743,0.000617
42,-69.064041,37.718010,1805118.027177,-4718162.322496,3880673.970697,37188.960743,0.000617
43,-69.064041,37.718010,1805118.027166,-4718162.322535,3880673.970654,37188.960743,0.000617
44,-69.064041,37.718010,1805118.027160,-4718162.322555,3880673.970633,37188.960743,0.000617
45,-69.064041,37.718010,1805118.027155,-4718162.322574,3880673.970612,37188.960743,0.000308
46,-69.064041,37.718010,1805095.400009,-4718146.712953,3880703.276379,37188.960743,0.000308
47,-69.064041,37.718010,1805095.400008,-4718146.712955,3880703.276377,37188.960743,0.000308
48,-69.064041,37.718010,1805095.400007,-4718146.712958,3880703.276374,37188.960743,0.000154
49,-69.064041,37.718010,1805084.086453,-4718138.908053,3880717.929207,37188.960743,0.000154
