Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
0,159.617615,-53.951904,-3362332.587065,1084862.409432,-5292414.736880,576024.189626,1.666667
1,159.617615,-53.951904,-3311811.357799,1230492.748370,-5292414.736880,576024.189626,1.666667
2,159.617615,-53.951904,-3465529.856544,1462641.751941,-5133595.440424,576024.189626,1.666667
3,159.617615,-53.951904,-3496612.515950,1386693.547408,-5133595.440424,576024.189626,0.833333
4,159.617615,-53.951904,-3511530.665078,1348469.676832,-5133595.440424,576024.189626,0.416667
5,159.617615,-53.951904,-3496057.430441,1309809.969916,-5153987.453487,576024.189626,0.303695
6,159.617615,-53.951904,-3511347.484355,1329205.714226,-5138707.747541,576024.189626,0.195746
7,159.617615,-53.951904,-3518702.827997,1319662.156717,-5136152.784541,576024.189626,0.097873
8,159.617615,-53.951904,-3516714.856810,1312425.311020,-5139346.116097,576024.189626,0.080299
9,159.617615,-53.951904,-3520040.867885,1315461.117145,-5136312.539500,576024.189626,0.058642
10,159.617615,-53.951904,-3519876.445509,1312601.419014,-5137151.100428,576024.189626,0.050502
11,159.617615,-53.951904,-3523037.121086,1312775.571100,-5134954.325888,576024.189626,0.025251
12,159.617615,-53.951904,-3523744.319624,1311388.155272,-5134824.461463,576024.189626,0.024126
13,159.617615,-53.951904,-3524139.341559,1311409.615645,-5134549.728028,576024.189626,0.023837
14,159.617615,-53.951904,-3524336.847158,1311420.334376,-5134412.351011,576024.189626,0.023764
15,159.617615,-53.951904,-3524534.349179,1311431.045470,-5134274.967126,576024.189626,0.011882
16,159.617615,-53.951904,-3525233.364754,1310755.682095,-5133969.575626,576024.189626,0.011873
17,159.617615,-53.951904,-3525083.311589,1310925.880721,-5134028.751782,576024.189626,0.007946
18,159.617615,-53.951904,-3525395.272098,1310630.684637,-5133890.841259,576024.189626,0.007584
19,159.617615,-53.951904,-3525398.237760,1310641.988251,-5133885.952003,576024.189626,0.005700
20,159.617615,-53.951904,-3525714.620436,1310363.695878,-5133740.700049,576024.189626,0.002850
21,159.617615,-53.951904,-3525952.632163,1310157.768657,-5133630.533621,576024.189626,0.002577
22,159.617615,-53.951904,-3525912.717296,1310191.149890,-5133649.302472,576024.189626,0.002504
23,159.617615,-53.951904,-3525872.802048,1310224.530321,-5133668.071195,576024.189626,0.001252
24,159.617615,-53.951904,-3525941.911747,1310163.288084,-5133636.448272,576024.189626,0.001243
25,159.617615,-53.951904,-3525946.901087,1310159.115398,-5133634.102162,576024.189626,0.001240
26,159.617615,-53.951904,-3525951.890422,1310154.942699,-5133631.756049,576024.189626,0.000620
27,159.617615,-53.951904,-3525991.434000,1310120.147678,-5133613.598297,576024.189626,0.000310
28,159.617615,-53.951904,-3526011.829295,1310102.228258,-5133604.226108,576024.189626,0.000310
29,159.617615,-53.951904,-3526011.517466,1310102.489061,-5133604.372742,576024.189626,0.000310
30,159.617615,-53.951904,-3526011.205638,1310102.749865,-5133604.519375,576024.189626,0.000155
31,159.617615,-53.951904,-3526021.013461,1310094.116084,-5133600.016562,576024.189626,0.000155
32,159.617615,-53.951904,-3526018.600486,1310096.241933,-5133601.123937,576024.189626,0.000103
33,159.617615,-53.951904,-3526022.297905,1310092.987957,-5133599.426216,576024.189626,0.000085
34,159.617615,-53.951904,-3526026.637542,1310089.169908,-5133597.433320,576024.189626,0.000042
35,159.617615,-53.951904,-3526027.401340,1310088.497427,-5133597.082683,576024.189626,0.000036
36,159.617615,-53.951904,-3526028.104349,1310087.879154,-5133596.759778,576024.189626,0.000035
37,159.617615,-53.951904,-3526028.455854,1310087.570017,-5133596.598325,576024.189626,0.000034
38,159.617615,-53.951904,-3526028.807358,1310087.260880,-5133596.436872,576024.189626,0.000017
39,159.617615,-53.951904,-3526031.886329,1310084.551902,-5133595.022926,576024.189626,0.000017
40,159.617615,-53.951904,-3526033.146988,1310083.442817,-5133594.443975,576024.189626,0.000017
41,159.617615,-53.951904,-3526031.974205,1310084.474618,-5133594.982563,576024.189626,0.000017
42,159.617615,-53.951904,-3526032.311339,1310084.178025,-5133594.827734,576024.189626,0.000011
43,159.617615,-53.951904,-3526031.475689,1310084.913234,-5133595.211493,576024.189626,0.000005
44,159.617615,-53.951904,-3526031.435344,1310084.948740,-5133595.230019,576024.189626,0.000004
45,159.617615,-53.951904,-3526031.330888,1310085.040641,-5133595.277989,576024.189626,0.000004
46,159.617615,-53.951904,-3526031.314860,1310085.054739,-5133595.285350,576024.189626,0.000003
47,159.617615,-53.951904,-3526031.238452,1310085.121968,-5133595.320438,576024.189626,0.000003
48,159.617615,-53.951904,-3526031.146017,1310085.203295,-5133595.362887,576024.189626,0.000001
49,159.617615,-53.951904,-3526031.084704,1310085.257240,-5133595.391043,576024.189626,0.000001
50,159.617615,-53.951904,-3526031.061595,1310085.277572,-5133595.401655,576024.189626,0.000001
51,159.617615,-53.951904,-3526031.013607,1310085.319794,-5133595.423693,576024.189626,0.000001
52,159.617615,-53.951904,-3526031.028493,1310085.306697,-5133595.416857,576024.189626,0.000000
53,159.617615,-53.951904,-3526031.002833,1310085.329273,-5133595.428640,576024.189626,0.000000
54,159.617615,-53.951904,-3526030.992697,1310085.338192,-5133595.433295,576024.189626,0.000000
55,159.617615,-53.951904,-3526030.993884,1310085.337147,-5133595.432750,576024.189626,0.000000
56,159.617615,-53.951904,-3526030.989410,1310085.341084,-5133595.434805,576024.189626,0.000000
57,159.617615,-53.951904,-3526030.983292,1310085.346467,-5133595.437614,576024.189626,0.000000
