Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
0,-71.506691,87.710617,81087.729390,-242439.762600,6351644.292556,1424020.421927,8.819171
1,-71.506691,87.710617,649722.459433,-1196973.230675,6210139.539094,1424020.421927,8.819171
2,-66.506691,82.710617,323673.980680,-744636.981398,6305034.826920,1384630.084179,4.409586
3,-66.506691,82.710617,257542.914273,-770013.459066,6305034.826920,1384630.084179,3.333333
4,-69.006691,82.710617,290885.305833,-758046.712733,6305034.826920,1340180.620519,1.666667
5,-69.006691,82.710617,433721.295988,-997809.326327,6263584.178389,1340180.620519,1.666667
6,-69.006691,82.710617,389784.657897,-1015778.290163,6263584.178389,1340180.620519,1.666667
7,-70.256691,82.085617,297649.738403,-829327.692714,6295801.583382,1332032.666906,1.214782
8,-70.256691,82.085617,341666.483657,-905110.850038,6283200.142491,1332032.666906,0.782984
9,-70.256691,82.085617,318016.427852,-849463.402550,6292144.712353,1332032.666906,0.630402
10,-70.256691,82.085617,306295.036997,-821563.975816,6296400.757651,1332032.666906,0.586082
11,-70.256691,82.085617,306763.504858,-859324.712286,6291369.527657,1332032.666906,0.384528
12,-70.256691,82.085617,297596.670021,-867108.020193,6290746.069691,1332032.666906,0.384528
13,-70.256691,82.085617,302240.750441,-853772.153654,6292337.790102,1332032.666906,0.360699
14,-70.043068,82.080124,300947.127266,-828783.268695,6295717.088339,1327357.126843,0.215516
15,-69.438210,82.521713,292515.741465,-779804.129223,6302323.672180,1326332.864746,0.403679
16,-68.708534,82.731522,293985.219384,-754365.081807,6305330.611841,1325016.837309,0.609426
17,-68.103676,83.173111,272023.819735,-645037.510363,6318347.121955,1322755.401293,0.609426
18,-68.103676,83.173111,288514.087964,-742716.305250,6306955.061083,1322755.401293,0.304713
19,-68.103676,83.173111,286200.960152,-724238.607072,6309193.856985,1322755.401293,0.152356
20,-68.103676,83.173111,283714.636156,-702658.499497,6311728.851090,1322755.401293,0.076178
21,-68.103676,83.173111,284329.866608,-710410.899226,6310839.294967,1322755.401293,0.038089
22,-68.103676,83.173111,283689.730282,-705020.217532,6311468.358655,1322755.401293,0.019045
23,-68.103676,83.173111,284006.680285,-708108.894809,6311110.729074,1322755.401293,0.019045
24,-68.103676,83.173111,283843.873306,-706958.176178,6311246.145498,1322755.401293,0.009522
25,-68.103676,83.173111,283805.601282,-706473.631858,6311301.749583,1322755.401293,0.009485
26,-68.103676,83.173111,283762.166415,-706382.887964,6311313.778550,1322755.401293,0.004743
