Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
87,-167.216873,8.501228,-6152160.473354,-1395831.410973,936640.403022,0.024986,0.000000
128,-166.443093,0.001612,-6200426.670078,-1495105.570782,178.221410,0.021783,0.000000
108,-166.443100,0.000312,-6200426.851941,-1495104.826860,34.490295,0.021783,0.000000
193,-166.443085,0.000535,-6200426.449824,-1495106.493721,59.129812,0.021783,0.000000
137,-166.443114,0.000782,-6200427.216798,-1495103.311626,86.467750,0.021783,0.000000
180,-166.443059,-0.000565,-6200425.782131,-1495109.262604,-62.468023,0.021783,0.000000
170,-166.443144,-0.002091,-6200427.984369,-1495100.112910,-231.159131,0.021783,0.000000
131,-166.443064,0.000595,-6200425.912711,-1495108.720925,65.830642,0.021783,0.000000
170,-166.443106,0.002534,-6200427.003753,-1495104.171248,280.159968,0.021783,0.000000
109,-166.443054,-0.000496,-6200425.643523,-1495109.837731,-54.886066,0.021783,0.000000
199,-166.443056,-0.000082,-6200425.700797,-1495109.601195,-9.111957,0.021783,0.000000
226,-166.443028,0.001296,-6200424.965495,-1495112.643699,143.334055,0.021783,0.000000
140,-166.443064,-0.000402,-6200425.919928,-1495108.691791,-44.406040,0.021783,0.000000
117,-166.443095,0.000040,-6200426.716054,-1495105.390800,4.472712,0.021783,0.000000
121,-166.443073,-0.000452,-6200426.130367,-1495107.818892,-50.014396,0.021783,0.000000
132,-166.443052,-0.001286,-6200425.583819,-1495110.079541,-142.176780,0.021783,0.000000
110,-166.443083,-0.001288,-6200426.405964,-1495106.669962,-142.449022,0.021783,0.000000
113,-166.443053,-0.000921,-6200425.614507,-1495109.955585,-101.880857,0.021783,0.000000
179,-166.443014,-0.000823,-6200424.607991,-1495114.130447,-90.970104,0.021783,0.000000
135,-166.443049,-0.000875,-6200425.505320,-1495110.408742,-96.700498,0.021783,0.000000
99,-166.443073,-0.000541,-6200426.139195,-1495107.781919,-59.842363,0.021783,0.000000
172,-166.443071,-0.000889,-6200426.097770,-1495107.951667,-98.292097,0.021783,0.000000
98,-166.443113,-0.000771,-6200427.195336,-1495103.400700,-85.269243,0.021783,0.000000
105,-166.443079,0.000349,-6200426.296038,-1495107.132174,38.553711,0.021783,0.000000
175,-166.443181,0.001025,-6200428.968330,-1495096.045928,113.290015,0.021783,0.000000
77,123.524323,6.808594,-3497909.544717,5279893.633597,751120.048612,0.563834,0.000000
104,-166.443141,0.001664,-6200427.911915,-1495100.419980,184.027696,0.021783,0.000000
199,-166.443033,-0.000507,-6200425.096588,-1495112.105897,-56.114838,0.021783,0.000000
159,-166.443088,-0.001430,-6200426.525186,-1495106.173946,-158.095094,0.021783,0.000000
199,-166.443062,-0.000820,-6200425.861622,-1495108.931493,-90.624797,0.021783,0.000000
134,-166.443078,0.000294,-6200426.266711,-1495107.253940,32.534530,0.021783,0.000000
119,-166.443090,0.001359,-6200426.588734,-1495105.911217,150.280468,0.021783,0.000000
139,-166.443068,-0.002088,-6200426.020070,-1495108.259211,-230.832525,0.021783,0.000000
197,-166.443143,-0.000923,-6200427.974523,-1495100.168228,-102.076205,0.021783,0.000000
248,-166.443110,-0.004731,-6200427.089562,-1495103.749664,-523.152819,0.021783,0.000000
195,-166.443055,-0.001051,-6200425.679306,-1495109.685803,-116.192143,0.021783,0.000000
155,-166.443149,-0.008885,-6200428.058058,-1495099.500303,-982.501130,0.021783,0.000000
76,-166.443135,-0.001219,-6200427.771932,-1495101.005794,-134.804224,0.021783,0.000000
156,-166.443080,-0.000973,-6200426.328600,-1495106.993734,-107.608336,0.021783,0.000000
189,-166.443129,-0.003049,-6200427.588821,-1495101.733035,-337.149816,0.021783,0.000000
163,-166.443055,-0.000038,-6200425.667689,-1495109.738517,-4.179923,0.021783,0.000000
92,-166.443066,-0.002875,-6200425.965095,-1495108.471125,-317.858615,0.021783,0.000000
190,-166.443069,-0.001748,-6200426.042989,-1495108.169531,-193.248187,0.021783,0.000000
191,-166.443079,-0.000965,-6200426.293114,-1495107.140967,-106.700066,0.021783,0.000000
105,-166.443085,-0.001695,-6200426.446487,-1495106.496919,-187.371806,0.021783,0.000000
135,-166.443054,0.000541,-6200425.642761,-1495109.840701,59.809345,0.021783,0.000000
229,-166.443077,-0.001959,-6200426.256218,-1495107.282009,-216.664889,0.021783,0.000000
151,-166.443075,-0.002262,-6200426.186003,-1495107.567945,-250.107213,0.021783,0.000000
139,-166.443081,-0.000334,-6200426.340572,-1495106.947526,-36.931029,0.021783,0.000000
216,-166.443074,0.002523,-6200426.167118,-1495107.641126,278.952118,0.021783,0.000000
179,-166.443057,-0.002544,-6200425.713511,-1495109.521851,-281.326474,0.021783,0.000000
147,-166.443081,-0.001752,-6200426.345289,-1495106.915791,-193.677164,0.021783,0.000000
136,-166.443114,-0.000534,-6200427.214868,-1495103.320970,-59.082059,0.021783,0.000000
221,-166.443073,-0.002232,-6200426.141739,-1495107.752075,-246.749500,0.021783,0.000000
151,-166.443039,0.001295,-6200425.242192,-1495111.496213,143.227621,0.021783,0.000000
155,-166.443137,0.004396,-6200427.789876,-1495100.857959,486.052488,0.021783,0.000000
122,-166.443052,0.000014,-6200425.586198,-1495110.076478,1.572290,0.021783,0.000000
173,-166.443072,0.001714,-6200426.101978,-1495107.925380,189.478553,0.021783,0.000000
180,-166.443199,0.001912,-6200429.414606,-1495094.184414,211.403534,0.021783,0.000000
189,-166.443088,0.001423,-6200426.527494,-1495106.164451,157.370328,0.021783,0.000000
114,-166.443096,0.002742,-6200426.745948,-1495105.235878,303.207231,0.021783,0.000000
169,-166.443029,-0.002068,-6200425.003395,-1495112.475831,-228.693924,0.021783,0.000000
167,-166.443111,-0.000162,-6200427.138379,-1495103.639249,-17.910700,0.021783,0.000000
143,-166.443078,-0.001845,-6200426.257439,-1495107.278731,-204.046011,0.021783,0.000000
