Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
61,42.868988,-52.688297,2839536.580696,2635797.563922,-5049592.903740,1515035.689825,0.000000
96,-159.027223,-0.003121,-5955589.211914,-2282890.406871,-345.133148,2060643.964230,0.000000
80,83.878571,-57.013763,371168.235871,3460857.679293,-5326734.711109,1139603.337136,0.000000
61,112.085999,70.324905,-809835.762116,1995783.974362,5983340.830734,1195199.286546,0.000000
80,-33.621597,-47.901436,3567220.656205,-2371994.423735,-4709536.135574,2153123.955423,0.000000
65,38.555191,54.816772,2880357.484010,2295673.326968,5189657.458327,1389405.646579,0.000000
72,87.377304,71.126175,94695.060914,2067276.376576,6012850.451864,1082586.047125,0.000000
112,-90.303010,46.931364,-23075.115197,-4363204.000003,4636557.616448,2264192.108273,0.000000
75,-46.949280,87.535805,187829.377978,-201065.203778,6350834.567622,1669416.501611,0.000000
83,41.505051,55.544250,2708609.001584,2396800.505395,5235900.612604,1420936.407357,0.000000
62,20.899765,-14.001244,5782602.556164,2208134.019029,-1533115.332200,1469785.664991,0.000000
95,51.291641,52.516052,2432356.948159,3035170.210672,5037951.783694,1093862.904879,0.000000
73,177.932343,27.014198,-5682469.746791,205154.798618,2879617.240528,1836426.533147,0.000000
79,81.961105,72.352859,271224.660618,1920403.692568,6055738.421046,1149549.427370,0.000000
68,-10.448624,49.680328,4066469.988177,-749904.687352,4839858.352446,1618724.007578,0.000000
102,148.272032,33.017167,-4553390.473662,2815302.728547,3455555.227699,1692.321484,0.000000
82,148.784973,-35.719757,-4434767.469150,2687380.595276,-3703899.325480,318025.653023,0.000000
66,54.231354,54.996201,2143376.850769,2975295.708715,5201140.907941,1009610.133928,0.000000
111,75.181900,-52.315200,999287.296537,3777318.478168,-5024319.969507,1152764.721353,0.000000
83,105.872467,61.061447,-846238.052729,2976169.070848,5558658.902839,1082800.950895,0.000000
72,42.632309,64.939529,1993102.463903,1834826.986244,5754857.327192,1331973.669876,0.000000
73,21.160828,-85.338318,485026.335798,187747.923252,-6335582.923789,1705868.511625,0.000000
