Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
0,6.888687,48.817673,4117459.562042,866835.775476,4777232.007729,849274.230235,3.333333
1,6.888687,53.817673,3300777.816168,253325.434486,5433448.057096,836700.194852,3.333333
2,1.888687,53.817673,3540237.651516,-192433.483844,5284140.153649,813023.389203,3.333333
3,1.888687,53.817673,3982791.272842,305668.053366,4955709.497818,813023.389203,1.666667
4,1.888687,53.817673,3992333.591290,131650.209784,4955709.497818,813023.389203,1.666667
5,1.888687,53.817673,3879164.977140,212715.125992,5041445.303297,813023.389203,0.833333
6,1.888687,53.817673,3853609.511278,169174.560993,5062507.172700,813023.389203,0.607391
7,1.888687,53.817673,3786203.554756,104183.436655,5114503.621640,813023.389203,0.303695
8,1.888687,53.817673,3778900.758855,114296.444103,5119651.274311,813023.389203,0.151848
9,1.888687,53.817673,3743448.774682,123443.045335,5145246.948762,813023.389203,0.151848
10,1.888687,53.817673,3764193.194828,134404.464872,5129918.091402,813023.389203,0.151848
11,1.888687,53.973923,3757520.468163,123907.070036,5135037.236118,802340.939281,0.075924
12,1.732437,53.973923,3757844.399625,113659.574511,5135037.236118,791644.492064,0.104167
13,1.654312,54.286423,3729820.790608,107721.773900,5155418.493716,644824.208784,0.176623
14,1.654312,54.286423,3730100.686576,97549.877618,5155418.493716,644824.208784,0.176623
15,1.263687,54.911423,3673772.803282,81040.041408,5195721.438328,618685.296915,0.335523
16,1.263687,54.911423,3673538.140305,91058.388799,5195721.438328,618685.296915,0.335523
17,0.716812,56.161423,3559649.173921,44536.139905,5274471.796009,612067.959118,0.661889
18,0.716812,56.161423,3559757.390795,34828.549096,5274471.796009,612067.959118,0.661889
19,-0.611313,58.661423,3325173.182268,-35479.023100,5424416.210319,559192.762199,1.319159
20,-0.611313,58.661423,3325257.571611,-26410.899251,5424416.210319,559192.762199,1.319159
21,-1.783188,61.161423,2833481.088609,-150142.268087,5693069.445741,558790.619969,1.319159
22,-1.197250,59.911423,3205035.684133,-62610.073176,5495536.264898,550075.964323,0.659579
23,-1.197250,59.911423,3204992.253649,-64795.153195,5495536.264898,550075.964323,0.329790
24,-1.197250,59.911423,3174575.695378,-75548.461000,5512908.966803,550075.964323,0.164895
25,-1.197250,59.911423,3182192.219882,-72880.670072,5508581.146088,550075.964323,0.149832
26,-1.197250,59.911423,3208740.997860,-65623.246976,5493353.172125,550075.964323,0.074916
27,-1.197250,59.911423,3189776.394312,-71286.526499,5504243.083268,550075.964323,0.074916
28,-1.197250,59.911423,3197365.596959,-69138.906556,5499894.786735,550075.964323,0.037458
29,-1.197250,59.911423,3201157.400112,-68060.939407,5497716.803453,550075.964323,0.018729
30,-1.197250,59.911423,3203998.592071,-67318.908819,5496081.639036,550075.964323,0.018729
