Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
0,164.123657,7.367836,-5993385.944578,1704585.760982,1357177.295308,1118487.176476,3.333333
1,164.123657,7.367836,-6135511.720992,1459008.222605,949393.431382,1118487.176476,2.429563
2,164.123657,7.367836,-5994053.531491,1847028.769937,1153891.316478,1118487.176476,2.144923
3,163.811157,10.649086,-6020426.833046,1747824.442108,1170881.061949,1024582.858355,1.601933
4,165.061157,7.524086,-6158681.322861,1517857.629249,666625.240969,1003794.155131,1.601933
5,165.061157,7.524086,-6057101.543009,1669267.342154,1094361.741571,1003794.155131,1.434421
6,165.061157,7.524086,-6084858.657469,1650165.641520,962205.989799,1003794.155131,0.717210
7,165.061157,7.524086,-6111936.227594,1615085.603676,843546.092177,1003794.155131,0.564589
8,164.943970,8.129555,-6097703.493489,1640267.551644,895966.452839,942306.853839,0.282294
9,164.748657,8.305336,-6089395.829807,1660313.169950,915207.713665,754088.290754,0.358605
10,164.748657,8.305336,-6076322.832180,1670108.064298,981417.410729,754088.290754,0.358605
11,164.436157,9.086586,-6051864.491394,1714530.068360,1052845.568145,748312.705326,0.358605
12,164.436157,9.086586,-6072009.142587,1680058.764280,991019.735599,748312.705326,0.179303
13,164.377563,9.389320,-6051437.339303,1704385.554821,1071480.370567,729399.811014,0.179303
14,164.455688,9.194008,-6066422.424268,1687421.410122,1012350.016205,677756.666911,0.089651
15,164.431274,9.215981,-6065328.359430,1689901.854157,1014748.955411,670471.433940,0.044826
16,164.470337,9.118324,-6070383.653880,1683786.722841,994620.019092,637404.130235,0.044826
17,164.470337,9.118324,-6067046.490108,1688709.141595,1006485.328669,637404.130235,0.044826
18,164.470337,9.118324,-6067591.991717,1687468.189939,1005285.626480,637404.130235,0.022413
19,164.470947,9.102150,-6068427.887362,1686238.211854,1002319.540600,634941.477963,0.012621
20,164.464386,9.119774,-6067937.367059,1686850.462743,1004244.188943,632858.893278,0.008519
21,164.464386,9.119774,-6068182.706126,1686544.368404,1003281.876406,632858.893278,0.004259
22,164.464386,9.119774,-6068048.632338,1686618.084718,1003964.037587,632858.893278,0.003948
23,164.464386,9.119774,-6068087.867959,1686639.326755,1003692.997084,632858.893278,0.002321
24,164.464386,9.119774,-6068030.628634,1686681.491213,1003966.315778,632858.893278,0.002268
25,164.464386,9.119774,-6068012.624267,1686744.897516,1003968.593968,632858.893278,0.001134
26,164.464386,9.119774,-6067979.498656,1686781.829366,1004105.822148,632858.893278,0.001128
27,164.464386,9.119774,-6067977.248009,1686789.755095,1004106.106921,632858.893278,0.001126
28,164.464386,9.119774,-6067974.997352,1686797.680821,1004106.391694,632858.893278,0.000563
29,164.464386,9.119774,-6067956.745303,1686822.090530,1004175.219185,632858.893278,0.000563
30,164.464386,9.119774,-6067961.027056,1686816.978847,1004158.047920,632858.893278,0.000374
31,164.464386,9.119774,-6067949.197223,1686833.720863,1004201.118455,632858.893278,0.000187
32,164.464386,9.119774,-6067945.169240,1686839.184253,1004216.178892,632858.893278,0.000179
33,164.464386,9.119774,-6067945.232714,1686839.272192,1004215.651190,632858.893278,0.000134
34,164.464386,9.119774,-6067943.234576,1686842.025866,1004223.049481,632858.893278,0.000121
35,164.464386,9.119774,-6067942.766778,1686842.758253,1004224.635203,632858.893278,0.000097
36,164.464386,9.119774,-6067940.066927,1686846.610502,1004234.412074,632858.893278,0.000048
37,164.464386,9.119774,-6067939.508912,1686847.390466,1004236.459861,632858.893278,0.000042
38,164.464386,9.119774,-6067939.112954,1686847.963545,1004237.880185,632858.893278,0.000041
39,164.464386,9.119774,-6067939.153468,1686847.911823,1004237.723319,632858.893278,0.000030
40,164.464386,9.119774,-6067938.696738,1686848.562484,1004239.378941,632858.893278,0.000027
41,164.464386,9.119774,-6067938.031899,1686849.512614,1004241.783942,632858.893278,0.000014
42,164.464386,9.119774,-6067937.429215,1686850.374945,1004243.962382,632858.893278,0.000011
43,164.464386,9.119774,-6067937.699479,1686849.987678,1004242.986442,632858.893278,0.000005
44,164.464386,9.119774,-6067937.465703,1686850.322028,1004243.831677,632858.893278,0.000005
45,164.464386,9.119774,-6067937.499486,1686850.273619,1004243.709685,632858.893278,0.000005
46,164.464386,9.119774,-6067937.533269,1686850.225211,1004243.587692,632858.893278,0.000002
47,164.464386,9.119774,-6067937.441718,1686850.356079,1004243.918816,632858.893278,0.000002
48,164.464386,9.119774,-6067937.445941,1686850.350028,1004243.903567,632858.893278,0.000002
49,164.464386,9.119774,-6067937.450164,1686850.343977,1004243.888317,632858.893278,0.000001
50,164.464386,9.119774,-6067937.409667,1686850.401847,1004244.034818,632858.893278,0.000001
51,164.464386,9.119774,-6067937.408612,1686850.403360,1004244.038630,632858.893278,0.000001
52,164.464386,9.119774,-6067937.388099,1686850.432673,1004244.112833,632858.893278,0.000001
53,164.464386,9.119774,-6067937.387967,1686850.432862,1004244.113310,632858.893278,0.000001
54,164.464386,9.119774,-6067937.393062,1686850.425581,1004244.094878,632858.893278,0.000000
55,164.464386,9.119774,-6067937.380061,1686850.444162,1004244.141910,632858.893278,0.000000
56,164.464386,9.119774,-6067937.371583,1686850.456278,1004244.172577,632858.893278,0.000000
57,164.464386,9.119774,-6067937.373560,1686850.453453,1004244.165426,632858.893278,0.000000
