Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
0,25.894897,-51.727737,4091743.985889,1562067.574828,-4621070.272714,1330322.308533,3.333333
1,25.894897,-51.727737,3155225.228452,1531747.822466,-5309327.131498,1330322.308533,3.333333
2,25.894897,-51.727737,3532259.853436,1528171.871013,-5069052.113805,1330322.308533,2.429563
3,25.894897,-51.727737,3925899.040771,1698473.139429,-4715219.621669,1330322.308533,2.429563
4,25.894897,-51.727737,3640851.347424,1622526.710667,-4962486.418487,1330322.308533,2.003686
5,25.894897,-51.727737,3745069.508763,1718177.781720,-4852244.276035,1330322.308533,1.001843
6,25.894897,-51.727737,3704459.822035,1773480.615613,-4863431.549176,1330322.308533,1.001843
7,25.894897,-51.727737,3540930.839042,1754933.989180,-4989475.743444,1330322.308533,0.500921
8,25.894897,-51.727737,3468492.237809,1730830.647922,-5048037.047177,1330322.308533,0.500921
9,25.894897,-51.727737,3551145.830801,1741938.660947,-4986787.188414,1330322.308533,0.250461
10,25.894897,-51.727737,3535622.313191,1732828.939292,-5000876.306609,1330322.308533,0.150797
11,25.894897,-51.727737,3556235.048895,1735420.344569,-4985442.044741,1330322.308533,0.075399
12,25.894897,-51.727737,3548472.764289,1730883.622727,-4992497.605625,1330322.308533,0.075399
13,25.894897,-51.727737,3553542.805260,1724368.256844,-4991154.916951,1330322.308533,0.075399
14,25.894897,-51.727737,3557429.037754,1726628.634802,-4987627.610017,1330322.308533,0.037699
15,25.894897,-51.727737,3563845.928820,1725617.120638,-4983423.246986,1330322.308533,0.037699
16,25.894897,-51.727737,3567727.413974,1727871.883954,-4979887.227418,1330322.308533,0.037699
17,25.894897,-51.727737,3564520.081412,1728381.648824,-4981992.479747,1330322.308533,0.018850
18,25.894897,-51.727737,3562916.147013,1728635.360395,-4983044.577863,1330322.308533,0.009425
19,25.894897,-51.727737,3562114.112956,1728761.923426,-4983570.494875,1330322.308533,0.004712
20,25.894897,-51.727737,3561713.079234,1728825.131748,-4983833.420365,1330322.308533,0.002356
21,25.894897,-51.727737,3561512.558202,1728856.717610,-4983964.874856,1330322.308533,0.001178
22,25.894897,-51.727737,3561412.296644,1728872.505967,-4984030.600038,1330322.308533,0.000589
23,25.894897,-51.727737,3561362.165604,1728880.399001,-4984063.462112,1330322.308533,0.000295
24,25.894897,-51.727737,3561337.100019,1728884.345232,-4984079.893021,1330322.308533,0.000147
25,25.894897,-51.727737,3561324.567211,1728886.318276,-4984088.108443,1330322.308533,0.000074
26,25.894897,-51.727737,3561318.300802,1728887.304781,-4984092.216146,1330322.308533,0.000037
27,25.894897,-51.727737,3561315.167597,1728887.798028,-4984094.269995,1330322.308533,0.000018
28,25.894897,-51.727737,3561313.600994,1728888.044651,-4984095.296920,1330322.308533,0.000009
29,25.894897,-51.727737,3561312.817693,1728888.167962,-4984095.810382,1330322.308533,0.000005
30,25.894897,-51.727737,3561312.426042,1728888.229618,-4984096.067112,1330322.308533,0.000002
31,25.894897,-51.727737,3561312.230216,1728888.260445,-4984096.195478,1330322.308533,0.000001
32,25.894897,-51.727737,3561312.132304,1728888.275859,-4984096.259661,1330322.308533,0.000001
33,25.894897,-51.727737,3561312.083347,1728888.283566,-4984096.291752,1330322.308533,0.000000
34,25.894897,-51.727737,3561312.058869,1728888.287419,-4984096.307798,1330322.308533,0.000000
35,25.894897,-51.727737,3561312.046630,1728888.289346,-4984096.315821,1330322.308533,0.000000
36,25.894897,-51.727737,3561312.040511,1728888.290310,-4984096.319832,1330322.308533,0.000000
37,25.894897,-51.727737,3561312.037451,1728888.290791,-4984096.321838,1330322.308533,0.000000
38,25.894897,-51.727737,3561312.035921,1728888.291032,-4984096.322841,1330322.308533,0.000000
39,25.894897,-51.727737,3561312.035156,1728888.291153,-4984096.323342,1330322.308533,0.000000
40,25.894897,-51.727737,3561312.034773,1728888.291213,-4984096.323593,1330322.308533,0.000000
41,25.894897,-51.727737,3561312.034582,1728888.291243,-4984096.323718,1330322.308533,0.000000
42,25.894897,-51.727737,3561312.034487,1728888.291258,-4984096.323781,1330322.308533,0.000000
43,25.894897,-51.727737,3561312.034439,1728888.291265,-4984096.323812,1330322.308533,0.000000
44,25.894897,-51.727737,3561312.034415,1728888.291269,-4984096.323828,1330322.308533,0.000000
45,25.894897,-51.727737,3561312.034403,1728888.291271,-4984096.323836,1330322.308533,0.000000
46,25.894897,-51.727737,3561312.034397,1728888.291272,-4984096.323840,1330322.308533,0.000000
47,25.894897,-51.727737,3561312.034394,1728888.291272,-4984096.323841,1330322.308533,0.000000
48,25.894897,-51.727737,3561312.034393,1728888.291273,-4984096.323842,1330322.308533,0.000000
49,25.894897,-51.727737,3561312.034392,1728888.291273,-4984096.323843,1330322.308533,0.000000
50,25.894897,-51.727737,3561312.034391,1728888.291273,-4984096.323843,1330322.308533,0.000000
51,25.894897,-51.727737,3561312.034391,1728888.291273,-4984096.323843,1330322.308533,0.000000
52,25.894897,-51.727737,3561312.034391,1728888.291273,-4984096.323843,1330322.308533,0.000000
