Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
99,148.274428,32.996475,-4554571.526504,2815769.671872,3453630.722746,0.763984,0.000000
98,148.276004,-33.007073,-4554369.052978,2815471.331761,-3454818.610192,0.764265,0.000000
101,148.274419,32.996429,-4554573.457124,2815771.790922,3453626.477617,0.763984,0.000000
91,148.274408,32.996433,-4554572.662175,2815772.569611,3453626.888339,0.763984,0.000000
102,148.274337,32.996395,-4554571.129795,2815779.400372,3453623.363775,0.763984,0.000000
100,148.274426,32.996416,-4554574.450453,2815771.644152,3453625.295265,0.763984,0.000000
100,148.275993,-33.007069,-4554368.733045,2815472.357911,-3454818.198472,0.764265,0.000000
96,148.275967,-33.007032,-4554369.351494,2815475.543941,-3454814.809601,0.764265,0.000000
103,148.274424,32.996420,-4554574.121628,2815771.719613,3453625.664899,0.763984,0.000000
109,148.274404,32.996433,-4554572.521385,2815772.873749,3453626.826461,0.763984,0.000000
101,148.274336,32.996415,-4554570.051717,2815778.895909,3453625.184547,0.763984,0.000000
84,148.275951,-33.007016,-4554369.402286,2815477.374516,-3454813.261263,0.764265,0.000000
102,148.274416,32.996460,-4554571.727592,2815771.051709,3453629.341870,0.763984,0.000000
95,148.274347,32.996387,-4554572.053195,2815778.857114,3453622.594125,0.763984,0.000000
102,148.274410,32.996432,-4554572.850068,2815772.408283,3453626.772860,0.763984,0.000000
95,148.275972,-33.007040,-4554369.152818,2815474.955019,-3454815.546481,0.764265,0.000000
103,148.275968,-33.007051,-4554368.412365,2815474.886343,-3454816.571653,0.764265,0.000000
110,148.274417,32.996431,-4554573.218953,2815771.947382,3453626.662900,0.763984,0.000000
89,148.274429,32.996461,-4554572.305525,2815770.015361,3453629.424092,0.763984,0.000000
89,148.275996,-33.007074,-4554368.607233,2815471.947471,-3454818.695461,0.764265,0.000000
84,148.274398,32.996430,-4554572.355891,2815773.494484,3453626.540547,0.763984,0.000000
94,148.275935,-33.007018,-4554368.518228,2815478.526873,-3454813.486069,0.764265,0.000000
105,148.274409,32.996448,-4554571.941666,2815772.023721,3453628.274261,0.763984,0.000000
98,148.274424,32.996424,-4554573.945422,2815771.589800,3453626.000848,0.763984,0.000000
96,148.274322,32.996398,-4554570.276706,2815780.507184,3453623.584925,0.763984,0.000000
103,148.275954,-33.007035,-4554368.569683,2815476.521489,-3454815.042025,0.764265,0.000000
104,148.274412,32.996428,-4554573.180626,2815772.393870,3453626.351518,0.763984,0.000000
92,148.274410,32.996434,-4554572.749680,2815772.357458,3453626.945524,0.763984,0.000000
91,148.274447,32.996466,-4554572.908885,2815768.438453,3453629.910780,0.763984,0.000000
113,148.274393,32.996431,-4554572.032224,2815773.808571,3453626.710172,0.763984,0.000000
105,148.274319,32.996405,-4554569.782198,2815780.528136,3453624.215739,0.763984,0.000000
87,148.274418,32.996420,-4554573.841733,2815772.228227,3453625.619645,0.763984,0.000000
100,148.274406,32.996435,-4554572.481533,2815772.628290,3453627.077450,0.763984,0.000000
95,148.275949,-33.007033,-4554368.440698,2815476.978327,-3454814.841118,0.764265,0.000000
97,148.274327,32.996397,-4554570.521887,2815780.148531,3453623.554207,0.763984,0.000000
97,148.274408,32.996434,-4554572.625766,2815772.494451,3453626.996902,0.763984,0.000000
100,148.274378,32.996435,-4554571.079115,2815774.881916,3453627.089447,0.763984,0.000000
104,148.274411,32.996447,-4554572.099810,2815771.913081,3453628.156701,0.763984,0.000000
99,148.275948,-33.007031,-4554368.512619,2815477.105580,-3454814.643933,0.764265,0.000000
100,148.275952,-33.007037,-4554368.357972,2815476.565020,-3454815.284010,0.764265,0.000000
108,148.275958,-33.007040,-4554368.482840,2815476.048895,-3454815.538300,0.764265,0.000000
89,148.276046,-33.007065,-4554371.553669,2815468.252769,-3454817.828080,0.764265,0.000000
94,148.275943,-33.007023,-4554368.644217,2815477.726124,-3454813.969289,0.764265,0.000000
110,148.274412,32.996433,-4554572.896936,2815772.227633,3453626.857765,0.763984,0.000000
107,148.274332,32.996392,-4554571.090515,2815779.878215,3453623.028248,0.763984,0.000000
94,148.274410,32.996429,-4554573.033110,2815772.509730,3453626.450927,0.763984,0.000000
95,148.275982,-33.007077,-4554367.767118,2815472.919272,-3454819.008883,0.764265,0.000000
102,148.274326,32.996376,-4554571.582753,2815780.947031,3453621.517855,0.763984,0.000000
92,148.275942,-33.007027,-4554368.387915,2815477.711726,-3454814.316558,0.764265,0.000000
105,148.274515,32.996497,-4554574.684042,2815762.002267,3453632.797743,0.763984,0.000000
93,148.274435,32.996417,-4554574.826385,2815770.908701,3453625.398418,0.763984,0.000000
101,148.274368,32.996419,-4554571.467940,2815776.180779,3453625.528218,0.763984,0.000000
113,148.275993,-33.007070,-4554368.657145,2815472.335630,-3454818.315896,0.764265,0.000000
107,148.275958,-33.007038,-4554368.583681,2815476.109220,-3454815.357422,0.764265,0.000000
95,148.274417,32.996427,-4554573.462920,2815772.013292,3453626.289937,0.763984,0.000000
102,148.275983,-33.007059,-4554368.712626,2815473.466972,-3454817.327440,0.764265,0.000000
114,148.274340,32.996403,-4554570.917020,2815778.903181,3453624.045153,0.763984,0.000000
100,148.274395,32.996431,-4554572.152047,2815773.711273,3453626.632006,0.763984,0.000000
97,148.274340,32.996388,-4554571.686893,2815779.389487,3453622.642819,0.763984,0.000000
105,148.274350,32.996385,-4554572.277771,2815778.715535,3453622.414600,0.763984,0.000000
104,148.274433,32.996455,-4554572.823867,2815769.871673,3453628.861456,0.763984,0.000000
100,148.275989,-33.007066,-4554368.690289,2815472.735725,-3454817.948624,0.764265,0.000000
97,148.274408,32.996432,-4554572.783449,2815772.577396,3453626.723172,0.763984,0.000000
99,148.274390,32.996436,-4554571.637498,2815773.903177,3453627.150626,0.763984,0.000000
111,148.275942,-33.007023,-4554368.610270,2815477.826959,-3454813.932116,0.764265,0.000000
96,148.274330,32.996395,-4554570.804079,2815780.024481,3453623.285011,0.763984,0.000000
99,148.274323,32.996404,-4554570.014006,2815780.239643,3453624.145719,0.763984,0.000000
89,148.276002,-33.007079,-4554368.695828,2815471.280593,-3454819.119279,0.764265,0.000000
99,148.274409,32.996431,-4554572.869555,2815772.547773,3453626.634367,0.763984,0.000000
100,148.274404,32.996451,-4554571.566359,2815772.319971,3453628.525976,0.763984,0.000000
101,148.274332,32.996392,-4554571.095285,2815779.896445,3453623.007236,0.763984,0.000000
95,148.275978,-33.007051,-4554368.908464,2815474.088823,-3454816.567622,0.764265,0.000000
102,148.275974,-33.007052,-4554368.678364,2815474.374577,-3454816.637610,0.764265,0.000000
91,148.274408,32.996433,-4554572.723370,2815772.548241,3453626.825483,0.763984,0.000000
115,148.274419,32.996429,-4554573.417704,2815771.792581,3453626.527911,0.763984,0.000000
93,148.275959,-33.007040,-4554368.514421,2815475.978599,-3454815.553850,0.764265,0.000000
104,148.275944,-33.007026,-4554368.527679,2815477.613411,-3454814.213129,0.764265,0.000000
99,148.274406,32.996450,-4554571.716198,2815772.136911,3453628.477945,0.763984,0.000000
118,148.275975,-33.007046,-4554368.993966,2815474.524794,-3454816.102750,0.764265,0.000000
103,148.275947,-33.007033,-4554368.345456,2815477.104933,-3454814.863347,0.764265,0.000000
87,148.274428,32.996459,-4554572.346000,2815770.111165,3453629.293485,0.763984,0.000000
97,148.275953,-33.007042,-4554368.163347,2815476.358863,-3454815.705742,0.764265,0.000000
106,148.274329,32.996394,-4554570.806379,2815780.106028,3453623.215957,0.763984,0.000000
92,148.274428,32.996441,-4554573.274893,2815770.715265,3453627.587451,0.763984,0.000000
95,148.275957,-33.007036,-4554368.656146,2815476.283297,-3454815.121620,0.764265,0.000000
102,148.274425,32.996422,-4554574.084744,2815771.583212,3453625.823679,0.763984,0.000000
101,148.274417,32.996429,-4554573.348106,2815771.982121,3453626.465582,0.763984,0.000000
97,148.274315,32.996406,-4554569.491650,2815780.850230,3453624.335494,0.763984,0.000000
112,148.275966,-33.007051,-4554368.359177,2815475.056263,-3454816.503752,0.764265,0.000000
88,148.274423,32.996427,-4554573.766056,2815771.535957,3453626.279415,0.763984,0.000000
108,148.274400,32.996457,-4554571.057085,2815772.404058,3453629.125002,0.763984,0.000000
97,148.275955,-33.007021,-4554369.335475,2815476.872084,-3454813.755463,0.764265,0.000000
104,148.275951,-33.007012,-4554369.607113,2815477.512097,-3454812.881684,0.764265,0.000000
107,148.274411,32.996447,-4554572.096143,2815771.912462,3453628.162006,0.763984,0.000000
94,148.275969,-33.007052,-4554368.406563,2815474.813183,-3454816.638472,0.764265,0.000000
107,148.274327,32.996398,-4554570.490385,2815780.127105,3453623.612825,0.763984,0.000000
101,148.274343,32.996402,-4554571.119232,2815778.702107,3453623.943106,0.763984,0.000000
96,148.276049,-33.007049,-4554372.518156,2815468.515213,-3454816.352696,0.764265,0.000000
97,148.274398,32.996428,-4554572.480452,2815773.487176,3453626.383297,0.763984,0.000000
95,148.275986,-33.007053,-4554369.234332,2815473.358639,-3454816.731991,0.764265,0.000000
