Iteration,Longitude(deg),Latitude(deg),X(m),Y(m),Z(m),Error,Step Size
0,103.611725,16.665154,-1438385.263744,5940253.045605,1817364.540935,2318433.279287,3.333333
1,113.611725,9.165154,-2522276.421116,5770043.804506,1009199.520878,2238011.215025,5.651942
2,113.611725,14.165154,-2945126.413908,5399114.819254,1684428.448077,2136177.990146,5.651942
3,113.611725,14.165154,-1962836.876640,5828505.968178,1684428.448077,2136177.990146,2.825971
4,113.611725,14.165154,-1937516.785325,5753319.738952,1949451.144931,2136177.990146,2.825971
5,113.611725,14.165154,-2329034.786948,5661393.542881,1784207.725984,2136177.990146,2.622850
6,113.611725,14.165154,-2086364.229817,5775569.573424,1717738.704748,2136177.990146,2.622850
7,113.611725,14.165154,-2110401.842946,5743876.594072,1792501.854169,2136177.990146,1.944948
8,113.611725,14.165154,-2190690.048764,5743662.242192,1694843.233889,2136177.990146,1.750540
9,113.611725,14.165154,-2397778.221354,5673960.038487,1648982.418981,2136177.990146,1.750540
10,113.611725,14.165154,-2274482.031112,5710532.215096,1696405.035550,2136177.990146,0.966038
11,113.611725,14.165154,-2354458.946617,5706600.733769,1598325.904955,2136177.990146,0.966038
12,113.611725,14.165154,-2345370.642642,5699721.971665,1635545.587320,2136177.990146,0.659862
13,113.611725,14.165154,-2380745.202910,5693778.810612,1605055.888195,2136177.990146,0.557642
14,113.611725,14.165154,-2416068.208435,5687477.646716,1574527.196586,2136177.990146,0.278821
15,113.611725,14.165154,-2471958.416778,5667679.576014,1559191.188886,2136177.990146,0.232267
16,113.611725,14.165154,-2520187.821457,5653892.860238,1531980.127176,2136177.990146,0.232267
17,113.611725,14.165154,-2525715.495012,5653737.174792,1523484.943316,2136177.990146,0.232267
18,113.611725,14.165154,-2483032.545386,5667514.453369,1542216.411242,2136177.990146,0.232267
19,113.611725,14.165154,-2434717.154575,5680943.296386,1569416.259804,2136177.990146,0.232267
20,113.611725,14.165154,-2429171.561411,5680952.600685,1577895.740938,2136177.990146,0.232267
21,113.611725,14.165154,-2456118.023687,5674320.945374,1560062.530552,2136177.990146,0.116134
22,113.611725,14.165154,-2466810.296876,5670974.677922,1555384.333274,2136177.990146,0.058067
23,113.611725,14.165154,-2473787.543453,5668464.068246,1553466.364270,2136177.990146,0.054772
24,113.611725,14.165154,-2469136.346861,5670138.822394,1554745.026785,2136177.990146,0.054772
25,113.611725,14.165154,-2473317.113962,5668873.768600,1552725.221258,2136177.990146,0.027386
26,113.611725,14.165154,-2475407.187910,5668239.859967,1551715.256752,2136177.990146,0.013693
27,113.611725,14.165154,-2476452.147289,5667922.560254,1551210.259076,2136177.990146,0.006847
28,113.611725,14.165154,-2476974.607555,5667763.824053,1550957.756383,2136177.990146,0.003423
29,113.611725,14.165154,-2477235.832830,5667684.434366,1550831.504073,2136177.990146,0.001712
30,113.611725,14.165154,-2477366.444252,5667644.734127,1550768.377677,2136177.990146,0.000856
31,113.611725,14.165154,-2477431.749659,5667624.882658,1550736.814419,2136177.990146,0.000428
32,113.611725,14.165154,-2477464.402286,5667614.956586,1550721.032775,2136177.990146,0.000214
33,113.611725,14.165154,-2477480.728581,5667609.993466,1550713.141949,2136177.990146,0.000107
